subj_id,gender,age_group,age,age_centered,trial_nr,symmetric_position,magnet_bin,magnet_center_x,magnet_center_y,magnet_centrality_x,click_scaled_x,click_dist_from_magnet_center_x,click_dist_magnets
JzT36kzK,m,4,4.78,0.79,17,3,8,1330.54,126.66,370.54,1316,-14.54,0.09
JzT36kzK,m,4,4.78,0.79,18,5,10,1698.25,126.66,738.25,1553.33,-144.92,0.91
JzT36kzK,m,4,4.78,0.79,19,1,6,1012.08,126.66,52.08,977.33,-34.74,0.22
LoGSMhPN,m,4,4.8,0.81,5,2,7,1161.76,126.66,201.76,1085.33,-76.43,0.48
LoGSMhPN,m,4,4.8,0.81,6,5,10,1836.63,126.66,876.63,1137.33,-699.3,4.37
LoGSMhPN,m,4,4.8,0.81,7,1,6,1039.3,126.66,79.3,1073.33,34.03,0.21
LoGSMhPN,m,4,4.8,0.81,8,5,1,137.88,126.66,822.12,1061.33,923.46,5.77
LoGSMhPN,m,4,4.8,0.81,9,4,2,429,126.66,531,1054.67,625.67,3.91
LoGSMhPN,m,4,4.8,0.81,10,2,4,633.83,126.66,326.17,1042.67,408.84,2.56
LoGSMhPN,m,4,4.8,0.81,11,3,8,1450.47,126.66,490.47,1057.33,-393.14,2.46
LoGSMhPN,m,4,4.8,0.81,12,3,3,505.8,126.66,454.2,1166.67,660.87,4.13
LoGSMhPN,m,4,4.8,0.81,13,4,9,1515.31,126.66,555.31,1092,-423.31,2.65
LoGSMhPN,m,4,4.8,0.81,14,2,7,1161.76,126.66,201.76,1136,-25.76,0.16
LoGSMhPN,m,4,4.8,0.81,15,5,1,137.88,126.66,822.12,1121.33,983.46,6.15
LoGSMhPN,m,4,4.8,0.81,16,4,9,1515.31,126.66,555.31,1100,-415.31,2.6
LoGSMhPN,m,4,4.8,0.81,17,1,6,1039.3,126.66,79.3,1134.67,95.37,0.6
LoGSMhPN,m,4,4.8,0.81,18,3,3,505.8,126.66,454.2,1054.67,548.87,3.43
LoGSMhPN,m,4,4.8,0.81,19,2,4,633.83,126.66,326.17,1065.33,431.5,2.7
LoHKwK4o,m,4,4.97,0.98,5,1,6,1049.32,126.66,89.32,976,-73.32,0.46
LoHKwK4o,m,4,4.97,0.98,6,5,1,174.99,126.66,785.01,121.33,-53.66,0.34
LoHKwK4o,m,4,4.97,0.98,7,4,9,1653.73,126.66,693.73,1405.33,-248.4,1.55
LoHKwK4o,m,4,4.97,0.98,8,1,5,920.94,126.66,39.06,953.33,32.39,0.2
LoHKwK4o,m,4,4.97,0.98,9,2,7,1297.7,126.66,337.7,1244,-53.7,0.34
LoHKwK4o,m,4,4.97,0.98,10,5,10,1759.97,126.66,799.97,264,-1495.97,9.35
LoHKwK4o,m,4,4.97,0.98,11,4,2,359.41,126.66,600.59,306.67,-52.74,0.33
LoHKwK4o,m,4,4.97,0.98,12,3,8,1322.28,126.66,362.28,1253.33,-68.95,0.43
LoHKwK4o,m,4,4.97,0.98,13,3,3,543.58,126.66,416.42,888,344.42,2.15
LoHKwK4o,m,4,4.97,0.98,14,2,7,1297.7,126.66,337.7,1605.33,307.63,1.92
LoHKwK4o,m,4,4.97,0.98,15,2,4,609.12,126.66,350.88,676,66.88,0.42
LoHKwK4o,m,4,4.97,0.98,16,1,6,1049.32,126.66,89.32,1222.67,173.34,1.08
LoHKwK4o,m,4,4.97,0.98,17,3,8,1322.28,126.66,362.28,1260,-62.28,0.39
LoHKwK4o,m,4,4.97,0.98,18,4,2,359.41,126.66,600.59,718.67,359.26,2.25
LoHKwK4o,m,4,4.97,0.98,19,5,10,1759.97,126.66,799.97,1233.33,-526.64,3.29
Lq8nRobQ,f,4,4.07,0.08,5,1,5,871.13,126.66,88.87,1229.33,358.21,2.24
Lq8nRobQ,f,4,4.07,0.08,6,4,9,1645.78,126.66,685.78,1266.67,-379.12,2.37
Lq8nRobQ,f,4,4.07,0.08,7,4,2,388.65,126.66,571.35,1242.67,854.02,5.34
Lq8nRobQ,f,4,4.07,0.08,8,5,1,155.67,126.66,804.33,1230.67,1075,6.72
Lq8nRobQ,f,4,4.07,0.08,9,2,7,1169.8,126.66,209.8,1246.67,76.86,0.48
Lq8nRobQ,f,4,4.07,0.08,10,1,6,1000.44,126.66,40.44,1205.33,204.9,1.28
Lq8nRobQ,f,4,4.07,0.08,11,2,4,767.83,126.66,192.17,1260,492.17,3.08
Lq8nRobQ,f,4,4.07,0.08,12,3,8,1352.61,126.66,392.61,1225.33,-127.28,0.8
Lq8nRobQ,f,4,4.07,0.08,13,5,10,1737.69,126.66,777.69,1253.33,-484.36,3.03
Lq8nRobQ,f,4,4.07,0.08,14,5,1,155.67,126.66,804.33,1234.67,1079,6.74
Lq8nRobQ,f,4,4.07,0.08,15,3,8,1352.61,126.66,392.61,1214.67,-137.94,0.86
Lq8nRobQ,f,4,4.07,0.08,16,2,7,1169.8,126.66,209.8,1232,62.2,0.39
Lq8nRobQ,f,4,4.07,0.08,17,3,3,582.6,126.66,377.4,1250.67,668.07,4.18
Lq8nRobQ,f,4,4.07,0.08,18,5,10,1737.69,126.66,777.69,1218.67,-519.03,3.24
Lq8nRobQ,f,4,4.07,0.08,19,4,2,388.65,126.66,571.35,1225.33,836.69,5.23
MFCZ7c5J,f,4,4.22,0.23,5,5,10,1687.16,126.66,727.16,661.33,-1025.82,6.41
MFCZ7c5J,f,4,4.22,0.23,6,1,6,1008.5,126.66,48.5,757.33,-251.17,1.57
MFCZ7c5J,f,4,4.22,0.23,7,3,8,1477.05,126.66,517.05,669.33,-807.72,5.05
MFCZ7c5J,f,4,4.22,0.23,8,2,7,1206.85,126.66,246.85,612,-594.85,3.72
MFCZ7c5J,f,4,4.22,0.23,9,4,2,262.86,126.66,697.14,473.33,210.47,1.32
MFCZ7c5J,f,4,4.22,0.23,10,5,1,135.43,126.66,824.57,466.67,331.24,2.07
MFCZ7c5J,f,4,4.22,0.23,11,3,3,549.82,126.66,410.18,604,54.18,0.34
MFCZ7c5J,f,4,4.22,0.23,12,1,5,902.43,126.66,57.57,633.33,-269.1,1.68
MFCZ7c5J,f,4,4.22,0.23,13,4,9,1507.18,126.66,547.18,732,-775.18,4.84
MFCZ7c5J,f,4,4.22,0.23,14,3,8,1477.05,126.66,517.05,676,-801.05,5.01
MFCZ7c5J,f,4,4.22,0.23,15,1,6,1008.5,126.66,48.5,693.33,-315.17,1.97
MFCZ7c5J,f,4,4.22,0.23,16,2,7,1206.85,126.66,246.85,696,-510.85,3.19
MFCZ7c5J,f,4,4.22,0.23,17,2,4,699.74,126.66,260.26,289.33,-410.4,2.57
MFCZ7c5J,f,4,4.22,0.23,18,3,3,549.82,126.66,410.18,325.33,-224.48,1.4
MFCZ7c5J,f,4,4.22,0.23,19,4,9,1507.18,126.66,547.18,509.33,-997.85,6.24
mitR8N41,f,4,4.14,0.15,5,1,5,959.77,126.66,0.23,1262.67,302.9,1.89
mitR8N41,f,4,4.14,0.15,6,1,6,1084.25,126.66,124.25,933.33,-150.91,0.94
mitR8N41,f,4,4.14,0.15,7,5,1,209.36,126.66,750.64,644,434.64,2.72
mitR8N41,f,4,4.14,0.15,8,2,7,1214.69,126.66,254.69,1060,-154.69,0.97
mitR8N41,f,4,4.14,0.15,9,2,4,654.02,126.66,305.98,824,169.98,1.06
mitR8N41,f,4,4.14,0.15,10,5,10,1695.14,126.66,735.14,1202.67,-492.48,3.08
mitR8N41,f,4,4.14,0.15,11,4,9,1586.01,126.66,626.01,1273.33,-312.68,1.95
mitR8N41,f,4,4.14,0.15,12,4,2,371.11,126.66,588.89,922.67,551.55,3.45
mitR8N41,f,4,4.14,0.15,13,3,3,491.64,126.66,468.36,798.67,307.02,1.92
mitR8N41,f,4,4.14,0.15,14,3,8,1395.12,126.66,435.12,1125.33,-269.79,1.69
mitR8N41,f,4,4.14,0.15,15,1,6,1084.25,126.66,124.25,969.33,-114.91,0.72
mitR8N41,f,4,4.14,0.15,16,2,4,654.02,126.66,305.98,974.67,320.65,2
mitR8N41,f,4,4.14,0.15,17,3,3,491.64,126.66,468.36,696,204.36,1.28
mitR8N41,f,4,4.14,0.15,18,1,5,959.77,126.66,0.23,958.67,-1.1,0.01
mitR8N41,f,4,4.14,0.15,19,4,2,371.11,126.66,588.89,725.33,354.22,2.21
mP8KSDrN,f,4,4.98,0.99,5,4,2,400.34,126.66,559.66,682.67,282.32,1.76
mP8KSDrN,f,4,4.98,0.99,6,5,10,1693.37,126.66,733.37,1432,-261.37,1.63
mP8KSDrN,f,4,4.98,0.99,7,5,1,118.39,126.66,841.61,660,541.61,3.39
mP8KSDrN,f,4,4.98,0.99,8,2,4,633.13,126.66,326.87,885.33,252.2,1.58
mP8KSDrN,f,4,4.98,0.99,9,4,9,1599.75,126.66,639.75,1337.33,-262.41,1.64
mP8KSDrN,f,4,4.98,0.99,10,1,5,940.65,126.66,19.35,965.33,24.69,0.15
mP8KSDrN,f,4,4.98,0.99,11,3,8,1392.73,126.66,432.73,1316,-76.73,0.48
mP8KSDrN,f,4,4.98,0.99,12,1,6,1109.73,126.66,149.73,1016,-93.73,0.59
mP8KSDrN,f,4,4.98,0.99,13,2,7,1147.66,126.66,187.66,1108,-39.66,0.25
mP8KSDrN,f,4,4.98,0.99,14,5,1,118.39,126.66,841.61,698.67,580.28,3.63
mP8KSDrN,f,4,4.98,0.99,15,5,10,1693.37,126.66,733.37,1286.67,-406.7,2.54
mP8KSDrN,f,4,4.98,0.99,16,1,5,940.65,126.66,19.35,949.33,8.69,0.05
mP8KSDrN,f,4,4.98,0.99,17,3,8,1392.73,126.66,432.73,1148,-244.73,1.53
mP8KSDrN,f,4,4.98,0.99,18,4,9,1599.75,126.66,639.75,1465.33,-134.41,0.84
mP8KSDrN,f,4,4.98,0.99,19,3,3,504.09,126.66,455.91,830.67,326.57,2.04
mqxFvbUE,m,4,4.82,0.83,5,5,1,139.76,126.66,820.24,688,548.24,3.43
mqxFvbUE,m,4,4.82,0.83,6,2,7,1184.01,126.66,224.01,1757.33,573.32,3.58
mqxFvbUE,m,4,4.82,0.83,7,4,2,301.27,126.66,658.73,228,-73.27,0.46
mqxFvbUE,m,4,4.82,0.83,8,4,9,1524.98,126.66,564.98,881.33,-643.65,4.02
mqxFvbUE,m,4,4.82,0.83,9,5,10,1835.99,126.66,875.99,1758.67,-77.32,0.48
mqxFvbUE,m,4,4.82,0.83,10,1,6,966.78,126.66,6.78,952,-14.78,0.09
mqxFvbUE,m,4,4.82,0.83,11,3,8,1396.33,126.66,436.33,1297.33,-98.99,0.62
mqxFvbUE,m,4,4.82,0.83,12,2,4,638.22,126.66,321.78,728,89.78,0.56
mqxFvbUE,m,4,4.82,0.83,13,1,5,810.23,126.66,149.77,897.33,87.1,0.54
mqxFvbUE,m,4,4.82,0.83,14,2,4,638.22,126.66,321.78,668,29.78,0.19
mqxFvbUE,m,4,4.82,0.83,15,2,7,1184.01,126.66,224.01,1246.67,62.65,0.39
mqxFvbUE,m,4,4.82,0.83,16,1,5,810.23,126.66,149.77,814.67,4.43,0.03
mqxFvbUE,m,4,4.82,0.83,17,3,8,1396.33,126.66,436.33,1421.33,25.01,0.16
mqxFvbUE,m,4,4.82,0.83,18,1,6,966.78,126.66,6.78,1241.33,274.55,1.72
mqxFvbUE,m,4,4.82,0.83,19,5,10,1835.99,126.66,875.99,1764,-71.99,0.45
MTdmN9y5,m,4,4.41,0.42,5,3,3,573.96,126.66,386.04,805.33,231.37,1.45
MTdmN9y5,m,4,4.41,0.42,6,1,6,960.73,126.66,0.73,1100,139.27,0.87
MTdmN9y5,m,4,4.41,0.42,7,2,7,1189.99,126.66,229.99,1176,-13.99,0.09
MTdmN9y5,m,4,4.41,0.42,8,3,8,1355,126.66,395,1257.33,-97.67,0.61
MTdmN9y5,m,4,4.41,0.42,9,1,5,921.31,126.66,38.69,1138.67,217.36,1.36
MTdmN9y5,m,4,4.41,0.42,10,4,2,318.22,126.66,641.78,668,349.78,2.19
MTdmN9y5,m,4,4.41,0.42,11,5,1,139.61,126.66,820.39,617.33,477.73,2.99
MTdmN9y5,m,4,4.41,0.42,12,5,10,1768,126.66,808,1188,-580,3.63
MTdmN9y5,m,4,4.41,0.42,13,4,9,1614.04,126.66,654.04,1182.67,-431.37,2.7
MTdmN9y5,m,4,4.41,0.42,14,1,6,960.73,126.66,0.73,1077.33,116.6,0.73
MTdmN9y5,m,4,4.41,0.42,15,3,8,1355,126.66,395,1074.67,-280.33,1.75
MTdmN9y5,m,4,4.41,0.42,16,5,10,1768,126.66,808,1258.67,-509.33,3.18
MTdmN9y5,m,4,4.41,0.42,17,2,4,683.38,126.66,276.62,936,252.62,1.58
MTdmN9y5,m,4,4.41,0.42,18,3,3,573.96,126.66,386.04,849.33,275.37,1.72
MTdmN9y5,m,4,4.41,0.42,19,5,1,139.61,126.66,820.39,733.33,593.73,3.71
NDfAXHnY,f,4,4.29,0.3,5,1,5,792.48,126.66,167.52,918.67,126.19,0.79
NDfAXHnY,f,4,4.29,0.3,6,3,3,544.1,126.66,415.9,782.67,238.57,1.49
NDfAXHnY,f,4,4.29,0.3,7,5,10,1708.37,126.66,748.37,1258.67,-449.7,2.81
NDfAXHnY,f,4,4.29,0.3,8,4,9,1649.62,126.66,689.62,1332,-317.62,1.99
NDfAXHnY,f,4,4.29,0.3,9,1,6,1077.67,126.66,117.67,1066.67,-11,0.07
NDfAXHnY,f,4,4.29,0.3,10,2,7,1143.7,126.66,183.7,1065.33,-78.37,0.49
NDfAXHnY,f,4,4.29,0.3,11,4,2,400.08,126.66,559.92,812,411.92,2.57
NDfAXHnY,f,4,4.29,0.3,12,5,1,134.32,126.66,825.68,790.67,656.35,4.1
NDfAXHnY,f,4,4.29,0.3,13,2,4,762.31,126.66,197.69,824,61.69,0.39
NDfAXHnY,f,4,4.29,0.3,14,2,7,1143.7,126.66,183.7,1088,-55.7,0.35
NDfAXHnY,f,4,4.29,0.3,15,1,5,792.48,126.66,167.52,830.67,38.19,0.24
NDfAXHnY,f,4,4.29,0.3,16,4,2,400.08,126.66,559.92,825.33,425.25,2.66
NDfAXHnY,f,4,4.29,0.3,17,3,8,1344.95,126.66,384.95,1254.67,-90.28,0.56
NDfAXHnY,f,4,4.29,0.3,18,4,9,1649.62,126.66,689.62,1300,-349.62,2.19
NDfAXHnY,f,4,4.29,0.3,19,5,1,134.32,126.66,825.68,654.67,520.35,3.25
oDpzRQUk,m,4,4.6,0.61,5,1,6,1061.86,126.66,101.86,1106.67,44.81,0.28
oDpzRQUk,m,4,4.6,0.61,6,3,3,473.14,126.66,486.86,498.67,25.53,0.16
oDpzRQUk,m,4,4.6,0.61,7,2,4,675.57,126.66,284.43,725.33,49.76,0.31
oDpzRQUk,m,4,4.6,0.61,8,2,7,1229.77,126.66,269.77,1252,22.23,0.14
oDpzRQUk,m,4,4.6,0.61,9,5,1,131.75,126.66,828.25,552,420.25,2.63
oDpzRQUk,m,4,4.6,0.61,10,4,2,363.2,126.66,596.8,532,168.8,1.06
oDpzRQUk,m,4,4.6,0.61,11,3,8,1369.65,126.66,409.65,1325.33,-44.32,0.28
oDpzRQUk,m,4,4.6,0.61,12,1,5,830.84,126.66,129.16,1000,169.16,1.06
oDpzRQUk,m,4,4.6,0.61,13,4,9,1568.46,126.66,608.46,1281.33,-287.13,1.79
oDpzRQUk,m,4,4.6,0.61,14,1,6,1061.86,126.66,101.86,1026.67,-35.19,0.22
oDpzRQUk,m,4,4.6,0.61,15,5,1,131.75,126.66,828.25,566.67,434.91,2.72
oDpzRQUk,m,4,4.6,0.61,16,4,9,1568.46,126.66,608.46,1381.33,-187.13,1.17
oDpzRQUk,m,4,4.6,0.61,17,5,10,1782.48,126.66,822.48,1480,-302.48,1.89
oDpzRQUk,m,4,4.6,0.61,18,1,5,830.84,126.66,129.16,1012,181.16,1.13
oDpzRQUk,m,4,4.6,0.61,19,3,3,473.14,126.66,486.86,713.33,240.2,1.5
oVnKVi3a,m,4,4.67,0.68,5,2,4,631.3,126.66,328.7,48,-583.3,3.65
oVnKVi3a,m,4,4.67,0.68,6,3,3,564.98,126.66,395.02,46.67,-518.32,3.24
oVnKVi3a,m,4,4.67,0.68,7,5,1,88.72,126.66,871.28,32,-56.72,0.35
oVnKVi3a,m,4,4.67,0.68,8,4,9,1545.16,126.66,585.16,1880,334.84,2.09
oVnKVi3a,m,4,4.67,0.68,9,1,6,1004.39,126.66,44.39,990.67,-13.72,0.09
oVnKVi3a,m,4,4.67,0.68,10,3,8,1409.28,126.66,449.28,1872,462.72,2.89
oVnKVi3a,m,4,4.67,0.68,11,1,5,796.54,126.66,163.46,1024,227.46,1.42
oVnKVi3a,m,4,4.67,0.68,12,4,2,342.97,126.66,617.03,41.33,-301.64,1.89
oVnKVi3a,m,4,4.67,0.68,13,2,7,1300.27,126.66,340.27,1817.33,517.07,3.23
oVnKVi3a,m,4,4.67,0.68,14,2,4,631.3,126.66,328.7,18.67,-612.63,3.83
oVnKVi3a,m,4,4.67,0.68,15,1,5,796.54,126.66,163.46,988,191.46,1.2
oVnKVi3a,m,4,4.67,0.68,16,3,8,1409.28,126.66,449.28,1864,454.72,2.84
oVnKVi3a,m,4,4.67,0.68,17,4,9,1545.16,126.66,585.16,1876,330.84,2.07
oVnKVi3a,m,4,4.67,0.68,18,1,6,1004.39,126.66,44.39,936,-68.39,0.43
oVnKVi3a,m,4,4.67,0.68,19,4,2,342.97,126.66,617.03,32,-310.97,1.94
p7wQuDyk,m,4,4.64,0.65,5,1,6,1122.53,126.66,162.53,988,-134.53,0.84
p7wQuDyk,m,4,4.64,0.65,6,5,10,1698.89,126.66,738.89,1305.33,-393.56,2.46
p7wQuDyk,m,4,4.64,0.65,7,4,9,1557.13,126.66,597.13,1309.33,-247.8,1.55
p7wQuDyk,m,4,4.64,0.65,8,1,5,813.75,126.66,146.25,874.67,60.92,0.38
p7wQuDyk,m,4,4.64,0.65,9,5,1,116.35,126.66,843.65,456,339.65,2.12
p7wQuDyk,m,4,4.64,0.65,10,2,4,657.7,126.66,302.3,738.67,80.97,0.51
p7wQuDyk,m,4,4.64,0.65,11,3,3,544.41,126.66,415.59,724,179.59,1.12
p7wQuDyk,m,4,4.64,0.65,12,3,8,1323.15,126.66,363.15,1248,-75.15,0.47
p7wQuDyk,m,4,4.64,0.65,13,4,2,371.23,126.66,588.77,613.33,242.1,1.51
p7wQuDyk,m,4,4.64,0.65,14,4,9,1557.13,126.66,597.13,1285.33,-271.8,1.7
p7wQuDyk,m,4,4.64,0.65,15,1,6,1122.53,126.66,162.53,1053.33,-69.2,0.43
p7wQuDyk,m,4,4.64,0.65,16,2,7,1181.98,126.66,221.98,1077.33,-104.65,0.65
p7wQuDyk,m,4,4.64,0.65,17,5,10,1698.89,126.66,738.89,1346.67,-352.23,2.2
p7wQuDyk,m,4,4.64,0.65,18,1,5,813.75,126.66,146.25,830.67,16.92,0.11
p7wQuDyk,m,4,4.64,0.65,19,4,2,371.23,126.66,588.77,674.67,303.44,1.9
PnQJCbaX,f,4,4.57,0.58,5,1,5,798.39,126.66,161.61,900,101.61,0.64
PnQJCbaX,f,4,4.57,0.58,6,3,3,488.06,126.66,471.94,861.33,373.27,2.33
PnQJCbaX,f,4,4.57,0.58,7,4,2,269.97,126.66,690.03,849.33,579.37,3.62
PnQJCbaX,f,4,4.57,0.58,8,3,8,1429.6,126.66,469.6,1301.33,-128.27,0.8
PnQJCbaX,f,4,4.57,0.58,9,5,10,1760.85,126.66,800.85,1381.33,-379.51,2.37
PnQJCbaX,f,4,4.57,0.58,10,4,9,1541.74,126.66,581.74,1468,-73.74,0.46
PnQJCbaX,f,4,4.57,0.58,11,2,7,1233.02,126.66,273.02,1360,126.98,0.79
PnQJCbaX,f,4,4.57,0.58,12,5,1,107.54,126.66,852.46,741.33,633.8,3.96
PnQJCbaX,f,4,4.57,0.58,13,2,4,695.1,126.66,264.9,929.33,234.24,1.46
PnQJCbaX,f,4,4.57,0.58,14,5,1,107.54,126.66,852.46,693.33,585.8,3.66
PnQJCbaX,f,4,4.57,0.58,15,4,9,1541.74,126.66,581.74,1246.67,-295.07,1.84
PnQJCbaX,f,4,4.57,0.58,16,4,2,269.97,126.66,690.03,882.67,612.7,3.83
PnQJCbaX,f,4,4.57,0.58,17,2,7,1233.02,126.66,273.02,1149.33,-83.68,0.52
PnQJCbaX,f,4,4.57,0.58,18,2,4,695.1,126.66,264.9,921.33,226.24,1.41
PnQJCbaX,f,4,4.57,0.58,19,1,5,798.39,126.66,161.61,964,165.61,1.04
pRJ3eK6s,m,3,3.99,0,5,1,5,832.61,126.66,127.39,824,-8.61,0.05
pRJ3eK6s,m,3,3.99,0,6,4,2,267.42,126.66,692.58,680,412.58,2.58
pRJ3eK6s,m,3,3.99,0,7,2,7,1158.05,126.66,198.05,1041.33,-116.72,0.73
pRJ3eK6s,m,3,3.99,0,8,1,6,1084,126.66,124,1060,-24,0.15
pRJ3eK6s,m,3,3.99,0,9,4,9,1568.41,126.66,608.41,1413.33,-155.08,0.97
pRJ3eK6s,m,3,3.99,0,10,2,4,709.64,126.66,250.36,834.67,125.02,0.78
pRJ3eK6s,m,3,3.99,0,11,5,10,1691.14,126.66,731.14,1342.67,-348.48,2.18
pRJ3eK6s,m,3,3.99,0,12,5,1,128.98,126.66,831.02,510.67,381.69,2.39
pRJ3eK6s,m,3,3.99,0,13,3,3,444.19,126.66,515.81,512,67.81,0.42
pRJ3eK6s,m,3,3.99,0,14,5,1,128.98,126.66,831.02,537.33,408.36,2.55
pRJ3eK6s,m,3,3.99,0,15,3,8,1389.85,126.66,429.85,1324,-65.85,0.41
pRJ3eK6s,m,3,3.99,0,16,3,3,444.19,126.66,515.81,664,219.81,1.37
pRJ3eK6s,m,3,3.99,0,17,1,5,832.61,126.66,127.39,946.67,114.05,0.71
pRJ3eK6s,m,3,3.99,0,18,1,6,1084,126.66,124,974.67,-109.33,0.68
pRJ3eK6s,m,3,3.99,0,19,2,4,709.64,126.66,250.36,1013.33,303.69,1.9
PVHQxWKy,m,4,4.96,0.97,5,3,3,541.6,126.66,418.4,140,-401.6,2.51
PVHQxWKy,m,4,4.96,0.97,6,5,10,1788.43,126.66,828.43,1740,-48.43,0.3
PVHQxWKy,m,4,4.96,0.97,7,2,4,706.63,126.66,253.37,701.33,-5.3,0.03
PVHQxWKy,m,4,4.96,0.97,8,1,5,852.46,126.66,107.54,912,59.54,0.37
PVHQxWKy,m,4,4.96,0.97,9,4,2,331.54,126.66,628.46,653.33,321.79,2.01
PVHQxWKy,m,4,4.96,0.97,10,1,6,968.86,126.66,8.86,928,-40.86,0.26
PVHQxWKy,m,4,4.96,0.97,11,2,7,1298.33,126.66,338.33,1450.67,152.33,0.95
PVHQxWKy,m,4,4.96,0.97,12,4,9,1497.82,126.66,537.82,1409.33,-88.48,0.55
PVHQxWKy,m,4,4.96,0.97,13,3,8,1449.63,126.66,489.63,1430.67,-18.97,0.12
PVHQxWKy,m,4,4.96,0.97,14,3,3,541.6,126.66,418.4,666.67,125.07,0.78
PVHQxWKy,m,4,4.96,0.97,15,2,4,706.63,126.66,253.37,710.67,4.04,0.03
PVHQxWKy,m,4,4.96,0.97,16,4,9,1497.82,126.66,537.82,1356,-141.82,0.89
PVHQxWKy,m,4,4.96,0.97,17,1,5,852.46,126.66,107.54,809.33,-43.12,0.27
PVHQxWKy,m,4,4.96,0.97,18,5,10,1788.43,126.66,828.43,1374.67,-413.76,2.59
PVHQxWKy,m,4,4.96,0.97,19,3,8,1449.63,126.66,489.63,1270.67,-178.97,1.12
Q9poFi1M,m,4,4.17,0.18,5,3,3,439.88,126.66,520.12,1765.33,1325.45,8.28
Q9poFi1M,m,4,4.17,0.18,6,4,2,262.64,126.66,697.36,1805.33,1542.69,9.64
Q9poFi1M,m,4,4.17,0.18,7,1,5,891.65,126.66,68.35,1813.33,921.69,5.76
Q9poFi1M,m,4,4.17,0.18,8,2,4,621.64,126.66,338.36,1805.33,1183.7,7.4
Q9poFi1M,m,4,4.17,0.18,9,5,1,157.67,126.66,802.33,1781.33,1623.66,10.15
Q9poFi1M,m,4,4.17,0.18,10,5,10,1735.03,126.66,775.03,1825.33,90.3,0.56
Q9poFi1M,m,4,4.17,0.18,11,3,8,1351.21,126.66,391.21,1841.33,490.12,3.06
Q9poFi1M,m,4,4.17,0.18,12,2,7,1255.64,126.66,295.64,1829.33,573.7,3.59
Q9poFi1M,m,4,4.17,0.18,13,4,9,1490.58,126.66,530.58,1832,341.42,2.13
Q9poFi1M,m,4,4.17,0.18,14,4,9,1490.58,126.66,530.58,1797.33,306.75,1.92
Q9poFi1M,m,4,4.17,0.18,15,5,1,157.67,126.66,802.33,1860,1702.33,10.64
Q9poFi1M,m,4,4.17,0.18,16,3,3,439.88,126.66,520.12,1846.67,1406.79,8.79
Q9poFi1M,m,4,4.17,0.18,17,1,5,891.65,126.66,68.35,1822.67,931.02,5.82
Q9poFi1M,m,4,4.17,0.18,18,3,8,1351.21,126.66,391.21,1828,476.79,2.98
Q9poFi1M,m,4,4.17,0.18,19,5,10,1735.03,126.66,775.03,1792,56.97,0.36
qZk5R289,f,4,4.77,0.78,5,4,9,1627.41,126.66,667.41,1593.33,-34.08,0.21
qZk5R289,f,4,4.77,0.78,6,2,4,705.25,126.66,254.75,570.67,-134.58,0.84
qZk5R289,f,4,4.77,0.78,7,3,8,1420.35,126.66,460.35,1558.67,138.32,0.86
qZk5R289,f,4,4.77,0.78,8,1,6,1015.75,126.66,55.75,930.67,-85.08,0.53
qZk5R289,f,4,4.77,0.78,9,4,2,349.32,126.66,610.68,358.67,9.34,0.06
qZk5R289,f,4,4.77,0.78,10,5,10,1722.64,126.66,762.64,1641.33,-81.3,0.51
qZk5R289,f,4,4.77,0.78,11,5,1,214.57,126.66,745.43,402.67,188.1,1.18
qZk5R289,f,4,4.77,0.78,12,1,5,803.32,126.66,156.68,734.67,-68.66,0.43
qZk5R289,f,4,4.77,0.78,13,3,3,545.13,126.66,414.87,582.67,37.53,0.23
qZk5R289,f,4,4.77,0.78,14,3,3,545.13,126.66,414.87,532,-13.13,0.08
qZk5R289,f,4,4.77,0.78,15,1,6,1015.75,126.66,55.75,972,-43.75,0.27
qZk5R289,f,4,4.77,0.78,16,5,1,214.57,126.66,745.43,466.67,252.1,1.58
qZk5R289,f,4,4.77,0.78,17,1,5,803.32,126.66,156.68,716,-87.32,0.55
qZk5R289,f,4,4.77,0.78,18,2,4,705.25,126.66,254.75,737.33,32.08,0.2
qZk5R289,f,4,4.77,0.78,19,3,8,1420.35,126.66,460.35,1248,-172.35,1.08
r965s1PR,m,4,4.61,0.62,5,5,1,108.72,126.66,851.28,608,499.28,3.12
r965s1PR,m,4,4.61,0.62,6,4,2,330.71,126.66,629.29,568,237.29,1.48
r965s1PR,m,4,4.61,0.62,7,4,9,1659.14,126.66,699.14,1526.67,-132.48,0.83
r965s1PR,m,4,4.61,0.62,8,3,3,583.63,126.66,376.37,372,-211.63,1.32
r965s1PR,m,4,4.61,0.62,9,2,7,1256.51,126.66,296.51,1396,139.49,0.87
r965s1PR,m,4,4.61,0.62,10,1,5,886.61,126.66,73.39,953.33,66.73,0.42
r965s1PR,m,4,4.61,0.62,11,5,10,1712.64,126.66,752.64,1528,-184.64,1.15
r965s1PR,m,4,4.61,0.62,12,2,4,648.02,126.66,311.98,342.67,-305.36,1.91
r965s1PR,m,4,4.61,0.62,13,1,6,1108.67,126.66,148.67,1090.67,-18,0.11
r965s1PR,m,4,4.61,0.62,14,4,2,330.71,126.66,629.29,352,21.29,0.13
r965s1PR,m,4,4.61,0.62,15,4,9,1659.14,126.66,699.14,1533.33,-125.81,0.79
r965s1PR,m,4,4.61,0.62,16,1,6,1108.67,126.66,148.67,1074.67,-34,0.21
