b_Intercept,b_age_centered,sigma,Intercept,lp__
-0.273632,-0.00198635,0.442748,-0.313936,-204.219
-0.326812,0.00037107,0.445332,-0.319283,-207.537
-0.285129,-0.00021411,0.447263,-0.289474,-207.302
-0.2463,-0.00200131,0.448694,-0.286908,-206.056
-0.273571,-0.00139783,0.434689,-0.301934,-204.607
-0.236454,-0.00313866,0.441639,-0.30014,-206.281
-0.330851,-0.000210012,0.454525,-0.335112,-207.176
-0.317384,-0.000862854,0.456225,-0.334892,-206.224
-0.320135,-0.000821268,0.457084,-0.336799,-206.503
-0.285919,-0.00241137,0.441047,-0.334847,-205.152
-0.28729,-0.000594828,0.449082,-0.299359,-205.877
-0.292851,-0.00178086,0.429992,-0.328986,-204.698
-0.274074,-0.00154111,0.430403,-0.305344,-204.606
-0.268987,-0.0015379,0.43698,-0.300192,-204.601
-0.251161,-0.00207078,0.440767,-0.293178,-205.209
-0.258574,-0.00195707,0.444986,-0.298284,-204.87
-0.296877,-0.00156917,0.433401,-0.328716,-204.493
-0.313711,-0.000446354,0.41766,-0.322768,-207.335
-0.325602,-0.000421184,0.444705,-0.334149,-206.021
-0.315362,-0.00139089,0.435428,-0.343584,-205.595
-0.31682,-0.00121968,0.437024,-0.341568,-205.458
-0.291851,-0.00173585,0.436809,-0.327073,-204.312
-0.236627,-0.00303426,0.437662,-0.298194,-206.186
-0.247645,-0.00152159,0.435587,-0.278519,-206.855
-0.277952,-0.00210494,0.434707,-0.320663,-204.326
-0.264146,-0.00177363,0.439391,-0.300134,-204.578
-0.292128,-0.000235516,0.44718,-0.296907,-206.63
-0.274944,-0.00109743,0.44464,-0.297212,-205.135
-0.283907,-0.00118616,0.44612,-0.307975,-204.588
-0.234238,-0.00335335,0.439735,-0.30228,-206.692
-0.272545,-0.0011436,0.448725,-0.29575,-205.411
-0.324974,-0.00100006,0.436341,-0.345266,-206.055
-0.273792,-0.00227448,0.438062,-0.319943,-204.389
-0.267492,-0.0011361,0.436989,-0.290545,-205.589
-0.273399,-0.00235496,0.443734,-0.321183,-204.565
-0.288527,-0.00251381,0.445713,-0.339534,-205.761
-0.301937,-0.00134277,0.440811,-0.329183,-204.487
-0.24939,-0.00348054,0.443379,-0.320013,-206.731
-0.298894,-0.00225958,0.448049,-0.344743,-206.083
-0.28328,-0.00315111,0.443977,-0.347219,-207.609
-0.344337,-0.000366875,0.45064,-0.351781,-208.111
-0.291325,-0.0024925,0.440204,-0.341899,-205.82
-0.252148,-0.00251886,0.449638,-0.303258,-205.339
-0.252284,-0.00220478,0.451313,-0.297021,-205.501
-0.280468,-0.00248766,0.424953,-0.330944,-205.819
-0.310573,-0.00137902,0.425394,-0.338555,-205.845
-0.332417,-0.000378756,0.424394,-0.340102,-207.485
-0.283686,-0.000359304,0.440223,-0.290977,-206.679
-0.294848,-0.00171182,0.450916,-0.329583,-204.906
-0.363674,0.000792588,0.441192,-0.347592,-210.77
-0.261234,-0.00333157,0.445962,-0.328834,-206.666
-0.333868,-0.000457749,0.452383,-0.343156,-207.12
-0.306154,-0.00115801,0.46344,-0.329651,-206.63
-0.278125,-0.00105644,0.432606,-0.299561,-205.093
-0.272122,-0.00139657,0.439893,-0.300459,-204.618
-0.288185,-0.00190627,0.434153,-0.326864,-204.414
-0.295798,-0.00103967,0.435143,-0.316894,-204.467
-0.2903,-0.000665441,0.470032,-0.303802,-208.293
-0.254975,-0.00261332,0.47275,-0.308001,-208.58
-0.289805,-0.00038628,0.458276,-0.297643,-207.225
-0.292165,-0.00216047,0.4274,-0.336002,-205.542
-0.301333,-0.0015413,0.423549,-0.332607,-205.549
-0.275968,-0.00247312,0.455592,-0.32615,-205.694
-0.280134,-0.00219028,0.458047,-0.324576,-205.665
-0.272214,-0.00181647,0.429485,-0.309071,-204.537
-0.321185,-0.000938707,0.430117,-0.340232,-205.94
-0.304979,-0.000584182,0.438721,-0.316833,-205.047
-0.26611,-0.00210772,0.439494,-0.308877,-204.331
-0.270512,-0.00177917,0.431254,-0.306613,-204.492
-0.263879,-0.00256632,0.444558,-0.315952,-204.812
-0.309494,-0.000836448,0.441926,-0.326466,-204.867
-0.292921,-0.00268726,0.437952,-0.347447,-206.709
-0.36079,-0.000145395,0.447337,-0.36374,-210.195
-0.285418,-0.00240848,0.454354,-0.334288,-205.88
-0.284915,-0.00198602,0.452446,-0.325213,-204.941
-0.28926,-0.00147485,0.442607,-0.319186,-204.178
-0.264706,-0.00240249,0.445398,-0.313454,-204.657
-0.297622,-0.000990258,0.44447,-0.317715,-204.571
-0.273953,-0.00140802,0.436684,-0.302522,-204.518
-0.298199,-0.00139542,0.444692,-0.326514,-204.454
-0.282146,-0.00105357,0.450369,-0.303524,-205.146
-0.221121,-0.00312589,0.412572,-0.284548,-210.973
-0.305527,-0.000130409,0.453827,-0.308173,-206.796
-0.349472,0.000667499,0.442771,-0.335928,-209.196
-0.301846,-0.00176122,0.444299,-0.337583,-205.011
-0.270619,-0.00188233,0.426736,-0.308813,-204.799
-0.249619,-0.00258458,0.423678,-0.302062,-206.104
-0.284963,-0.00168474,0.457679,-0.319148,-205.324
-0.297787,-0.000886624,0.448357,-0.315777,-204.891
-0.28374,-0.00163152,0.445394,-0.316845,-204.236
-0.273019,-0.00255534,0.439912,-0.324869,-204.829
-0.307858,-0.000670811,0.466298,-0.321469,-207.388
-0.262409,-0.00308138,0.437347,-0.324933,-205.813
-0.301932,-0.000376285,0.433612,-0.309567,-205.674
-0.287542,-0.00163442,0.445468,-0.320705,-204.273
-0.299599,-0.00159278,0.435547,-0.331917,-204.584
-0.293376,-0.00175517,0.4461,-0.328989,-204.561
-0.268724,-0.00163014,0.446938,-0.301801,-204.699
-0.271885,-0.00159191,0.442481,-0.304186,-204.406
-0.273207,-0.00109946,0.443149,-0.295516,-205.21
-0.238807,-0.00242384,0.45123,-0.287989,-206.467
-0.251294,-0.00130221,0.449539,-0.277717,-207.257
-0.300547,-0.00204082,0.436162,-0.341957,-205.448
-0.287723,-0.00176587,0.431731,-0.323554,-204.378
-0.255088,-0.00263594,0.43662,-0.308574,-204.953
-0.274336,-0.0023159,0.433921,-0.321328,-204.549
-0.303753,-0.000975859,0.431338,-0.323554,-204.808
-0.312686,-0.000612481,0.433457,-0.325114,-205.277
-0.252235,-0.00267187,0.431939,-0.306449,-205.267
-0.300188,-0.000809646,0.438862,-0.316616,-204.689
-0.277521,-0.00178571,0.439367,-0.313754,-204.101
-0.284809,-0.00224688,0.428002,-0.3304,-205.193
-0.276642,-0.00126723,0.451418,-0.302355,-205.117
-0.272492,-0.00191672,0.441151,-0.311384,-204.188
-0.281816,-0.00141411,0.432112,-0.31051,-204.377
-0.289638,-0.00104179,0.438497,-0.310776,-204.467
-0.27408,-0.00207572,0.422585,-0.316198,-205.264
-0.273081,-0.00209037,0.437615,-0.315496,-204.221
-0.299939,-0.00108444,0.438829,-0.321943,-204.423
-0.318322,-0.000886423,0.433506,-0.336308,-205.468
-0.307204,-0.000806636,0.438317,-0.323571,-204.793
-0.267718,-0.0029965,0.452302,-0.328519,-206.29
-0.285319,-0.00129327,0.446668,-0.31156,-204.458
-0.277199,-0.00358515,0.448512,-0.349944,-209.221
-0.320981,-0.00122099,0.442373,-0.345756,-205.877
-0.257901,-0.00227383,0.433722,-0.304039,-204.759
-0.27645,-0.00160183,0.433636,-0.308953,-204.292
-0.280564,-0.00101073,0.453104,-0.301072,-205.546
-0.291992,-0.00199007,0.441584,-0.332373,-204.654
-0.280888,-0.00254391,0.444925,-0.332506,-205.268
-0.310505,-0.00175293,0.429568,-0.346074,-206.134
-0.291061,-0.00152397,0.431166,-0.321984,-204.386
-0.267893,-0.00148472,0.438615,-0.298019,-204.739
-0.300562,-0.00123209,0.439028,-0.325562,-204.398
-0.286935,-0.00144855,0.450403,-0.316327,-204.596
-0.280933,-0.00187082,0.439772,-0.318893,-204.122
-0.285487,-0.00121045,0.438496,-0.310048,-204.332
-0.287219,-0.00186879,0.431286,-0.325139,-204.476
-0.269717,-0.00146987,0.440073,-0.299542,-204.646
-0.26174,-0.00172733,0.438101,-0.296788,-204.801
-0.282204,-0.00156084,0.44687,-0.313874,-204.334
-0.234218,-0.00240068,0.443265,-0.282929,-206.605
-0.220666,-0.00310062,0.44504,-0.28358,-207.747
-0.221559,-0.00307127,0.444311,-0.283878,-207.628
-0.306532,-0.000529843,0.444496,-0.317282,-205.236
-0.26331,-0.00269675,0.438804,-0.318029,-204.914
-0.270378,-0.00213319,0.433535,-0.313662,-204.368
-0.307593,-0.000630131,0.425353,-0.320378,-205.771
-0.288707,-0.00138336,0.424584,-0.316776,-204.956
-0.292507,-0.00163831,0.445414,-0.325749,-204.396
-0.285879,-0.00139879,0.442892,-0.314262,-204.209
-0.287389,-0.00193721,0.436424,-0.326696,-204.355
-0.272377,-0.00145879,0.458025,-0.301977,-205.747
-0.238248,-0.00216223,0.456181,-0.282121,-207.328
-0.269815,-0.000908873,0.452055,-0.288256,-206.541
-0.239335,-0.00285017,0.442757,-0.297167,-205.892
-0.254778,-0.00238913,0.438026,-0.303256,-204.809
-0.276354,-0.00150393,0.432639,-0.30687,-204.425
-0.282622,-0.00197669,0.442036,-0.32273,-204.259
-0.271065,-0.00178263,0.437981,-0.307236,-204.246
-0.256363,-0.00239986,0.437529,-0.305058,-204.744
-0.277638,-0.00114225,0.46182,-0.300815,-206.505
-0.318264,-0.00129412,0.435068,-0.344523,-205.76
-0.318264,-0.00129412,0.435068,-0.344523,-205.76
-0.287544,-0.00154042,0.443906,-0.3188,-204.198
-0.314222,-0.000325264,0.444179,-0.320822,-205.662
-0.298826,-0.000975427,0.447112,-0.318618,-204.72
-0.268028,-0.00228348,0.437252,-0.314361,-204.39
-0.271423,-0.001162,0.450103,-0.295001,-205.548
-0.281305,-0.0010904,0.45647,-0.30343,-205.711
-0.269389,-0.0025353,0.448509,-0.320832,-205.012
-0.288567,-0.000680324,0.456509,-0.302371,-206.25
-0.281456,-0.00248865,0.426676,-0.331953,-205.692
-0.331364,-0.000199224,0.425402,-0.335407,-207.388
-0.315853,-0.000941055,0.427255,-0.334948,-205.746
-0.275937,-0.00235695,0.428156,-0.323761,-205.016
-0.261206,-0.00295311,0.459806,-0.321127,-206.818
-0.312625,-0.0016316,0.430539,-0.345731,-206.017
-0.275106,-0.00109396,0.439403,-0.297304,-205.033
-0.282886,-0.00245209,0.440827,-0.332641,-205.056
-0.302255,-0.00176395,0.44067,-0.338047,-204.966
-0.265752,-0.0018755,0.451109,-0.303808,-204.922
-0.266503,-0.0016675,0.454174,-0.300337,-205.354
-0.291965,-0.00189014,0.442365,-0.330318,-204.516
-0.34392,0.00000103067,0.437317,-0.343899,-207.804
-0.274819,-0.00129155,0.457228,-0.301026,-205.772
-0.320551,0.000236401,0.413479,-0.315754,-210.062
-0.229731,-0.00218706,0.426447,-0.274108,-208.43
-0.27953,-0.00224986,0.426614,-0.325181,-205.092
-0.272098,-0.00176118,0.454656,-0.307834,-205.088
-0.269867,-0.00182548,0.456763,-0.306907,-205.368
-0.227367,-0.00434601,0.450918,-0.315551,-210.012
-0.252395,-0.00314529,0.448725,-0.316215,-206.079
-0.256237,-0.00294229,0.449086,-0.315938,-205.677
-0.2743,-0.00225455,0.44311,-0.320047,-204.429
-0.262293,-0.0022554,0.442187,-0.308056,-204.508
-0.295407,-0.000982725,0.455271,-0.315347,-205.391
-0.260335,-0.00282007,0.438769,-0.317556,-205.126
-0.268299,-0.00181142,0.442419,-0.305055,-204.374
-0.221028,-0.00327721,0.4467,-0.287525,-207.78
-0.267745,-0.00327599,0.420119,-0.334217,-208.367
-0.2693,-0.00145106,0.441363,-0.298743,-204.718
-0.269904,-0.00164175,0.442871,-0.303217,-204.456
-0.299587,-0.00105278,0.434752,-0.320949,-204.505
-0.278536,-0.00260225,0.438805,-0.331337,-205.179
-0.286048,-0.00207611,0.437141,-0.328174,-204.478
-0.264193,-0.00288231,0.437581,-0.322677,-205.327
-0.283357,-0.0018,0.44213,-0.319881,-204.152
-0.288536,-0.00134996,0.426798,-0.315928,-204.739
-0.282584,-0.00112675,0.423139,-0.305446,-205.562
-0.26195,-0.00204749,0.423192,-0.303495,-205.499
-0.263416,-0.00153479,0.426544,-0.294558,-205.629
-0.290087,-0.000882089,0.425878,-0.307985,-205.423
-0.298034,-0.000725838,0.454872,-0.312761,-205.686
-0.248722,-0.00282622,0.442969,-0.306068,-205.371
-0.25332,-0.00258042,0.441009,-0.305679,-204.952
-0.276426,-0.00256168,0.443614,-0.328404,-205.037
-0.328927,-0.000583861,0.455899,-0.340774,-207.023
-0.258598,-0.00304677,0.456117,-0.320419,-206.539
-0.241409,-0.00275998,0.426399,-0.297411,-206.388
-0.268472,-0.00128896,0.433427,-0.294626,-205.222
-0.250798,-0.00223738,0.434303,-0.296197,-205.187
-0.275424,-0.00119998,0.433333,-0.299772,-204.913
-0.250333,-0.00176423,0.437025,-0.28613,-205.819
-0.29367,-0.00154286,0.426212,-0.324975,-204.866
-0.299811,-0.0018175,0.426582,-0.33669,-205.498
-0.316927,-0.000918287,0.42424,-0.335559,-206.156
-0.316927,-0.000918287,0.42424,-0.335559,-206.156
-0.270439,-0.00240323,0.440562,-0.319202,-204.521
-0.283731,-0.000486152,0.449243,-0.293596,-206.486
-0.276105,-0.000772692,0.447896,-0.291784,-206.094
-0.26474,-0.00143811,0.447014,-0.29392,-205.272
-0.247932,-0.00256892,0.449404,-0.300057,-205.557
-0.242954,-0.00277675,0.449765,-0.299297,-205.943
-0.271354,-0.00145251,0.451389,-0.300826,-205.104
-0.242091,-0.00339588,0.431998,-0.310996,-206.756
-0.315975,0.0000758083,0.443106,-0.314437,-206.588
-0.280681,-0.00264245,0.432235,-0.334298,-205.631
-0.288219,-0.0022279,0.431667,-0.333424,-205.086
-0.23741,-0.00249048,0.441572,-0.287944,-206.117
-0.261343,-0.000938934,0.432542,-0.280395,-207.174
-0.263219,-0.00119698,0.438451,-0.287507,-205.826
-0.261534,-0.00137342,0.437239,-0.289401,-205.533
-0.298277,-0.00146774,0.449142,-0.328058,-204.737
-0.271175,-0.00187095,0.431791,-0.309138,-204.4
-0.274499,-0.00224123,0.425918,-0.319976,-205.028
-0.298767,-0.00197551,0.42397,-0.338852,-206.038
-0.284951,-0.00196086,0.44221,-0.324739,-204.311
-0.304159,-0.00116799,0.453458,-0.327859,-205.261
-0.281406,-0.00220585,0.429621,-0.326164,-204.825
-0.28043,-0.00147551,0.443997,-0.310369,-204.274
-0.272771,-0.00234806,0.4311,-0.320415,-204.712
-0.293418,-0.00150391,0.445694,-0.323933,-204.376
-0.263583,-0.00185901,0.436889,-0.301303,-204.546
-0.240623,-0.00320878,0.439863,-0.305732,-206.162
-0.287211,-0.000234206,0.452204,-0.291963,-207.345
-0.272245,-0.000948699,0.454942,-0.291494,-206.465
-0.271978,-0.00242578,0.423209,-0.321199,-205.574
-0.274341,-0.00102322,0.449429,-0.295103,-205.617
-0.322962,-0.000677352,0.417095,-0.336706,-207.75
-0.304799,-0.00210677,0.420177,-0.347547,-207.614
-0.299147,-0.00229779,0.420963,-0.345771,-207.443
-0.31075,-0.00150803,0.426008,-0.341349,-205.985
-0.2971,-0.00164434,0.421984,-0.330465,-205.612
-0.31439,0.000604224,0.440069,-0.30213,-208.639
-0.244768,-0.00343469,0.433998,-0.314461,-206.705
-0.261967,-0.00205633,0.434123,-0.303692,-204.586
-0.258721,-0.00241331,0.436031,-0.307689,-204.688
-0.278126,-0.00237014,0.437419,-0.326218,-204.653
-0.25213,-0.00211513,0.441213,-0.295047,-205.089
-0.306843,-0.00133045,0.439757,-0.333839,-204.747
-0.284295,-0.00202416,0.432078,-0.325366,-204.507
-0.293083,-0.00133688,0.430434,-0.320209,-204.479
-0.306385,-0.000369741,0.425956,-0.313888,-206.21
-0.241952,-0.00372331,0.434389,-0.317501,-207.582
-0.317332,0.000326663,0.436529,-0.310704,-207.437
-0.274974,-0.00258091,0.429132,-0.327343,-205.36
-0.280801,-0.00214746,0.430296,-0.324374,-204.667
-0.293225,-0.00120985,0.419646,-0.317774,-205.759
-0.288234,-0.00189021,0.445198,-0.326588,-204.448
-0.283932,-0.00213317,0.436509,-0.327216,-204.487
-0.298916,-0.000353037,0.436713,-0.30608,-205.728
-0.278828,-0.00289272,0.467082,-0.337523,-208.537
-0.305272,-0.00183759,0.460622,-0.342558,-206.888
-0.341068,-0.000375394,0.459189,-0.348685,-208.541
-0.3294,-0.000903333,0.459458,-0.34773,-207.663
-0.269292,-0.00155995,0.41797,-0.300945,-206.345
-0.306345,-0.00078255,0.427593,-0.322223,-205.323
-0.296184,-0.000792317,0.434938,-0.312261,-204.815
-0.263235,-0.00265341,0.422711,-0.317075,-205.933
-0.287724,-0.00127083,0.428322,-0.31351,-204.667
-0.287724,-0.00127083,0.428322,-0.31351,-204.667
-0.281011,-0.0012788,0.442787,-0.306959,-204.426
-0.249256,-0.00187724,0.436298,-0.287347,-205.726
-0.233044,-0.00287925,0.435068,-0.291466,-206.487
-0.275388,-0.00105715,0.43862,-0.296838,-205.105
-0.267006,-0.00234644,0.422983,-0.314618,-205.466
-0.273711,-0.001828,0.436129,-0.310803,-204.183
-0.282916,-0.00150823,0.43289,-0.313519,-204.254
-0.271562,-0.0019125,0.439847,-0.310368,-204.192
-0.286489,-0.00166295,0.440612,-0.320231,-204.118
-0.271309,-0.00187137,0.435892,-0.309281,-204.236
-0.306677,-0.000344313,0.438962,-0.313663,-205.529
-0.283189,-0.00228046,0.440591,-0.329461,-204.694
-0.324487,-0.000159395,0.447473,-0.327722,-206.37
-0.323237,-0.000262221,0.448757,-0.328558,-206.245
-0.263809,-0.00276363,0.456176,-0.319885,-206.022
-0.270602,-0.00235659,0.456664,-0.318419,-205.532
-0.277979,-0.00226102,0.44706,-0.323857,-204.684
-0.270736,-0.00246142,0.438676,-0.32068,-204.604
-0.259056,-0.00288926,0.43802,-0.317681,-205.263
-0.308448,-0.000615822,0.453631,-0.320944,-205.74
-0.288209,-0.00247052,0.465813,-0.338338,-207.778
-0.280707,-0.00142179,0.426867,-0.309556,-204.788
-0.287022,-0.00123378,0.43076,-0.312057,-204.533
-0.289418,-0.00125666,0.448187,-0.314916,-204.535
-0.294441,-0.00121097,0.430922,-0.319013,-204.518
-0.267123,-0.00290571,0.431671,-0.326082,-205.705
-0.284676,-0.000722477,0.443688,-0.299336,-205.418
-0.290564,-0.000943933,0.439463,-0.309717,-204.598
-0.291601,-0.00209406,0.43497,-0.334091,-204.871
-0.29681,-0.0017014,0.406386,-0.331333,-209.033
-0.311508,-0.00107375,0.401496,-0.333296,-211.106
-0.284727,-0.00239937,0.407575,-0.333412,-209.314
-0.271232,-0.00243778,0.449321,-0.320697,-204.944
-0.299133,-0.00106925,0.439064,-0.320829,-204.416
-0.239688,-0.00325954,0.437941,-0.305827,-206.304
-0.261489,-0.00194926,0.438926,-0.301041,-204.575
-0.279467,-0.00139128,0.438647,-0.307698,-204.287
-0.271764,-0.00212633,0.461113,-0.314909,-205.929
-0.29435,-0.00162345,0.421729,-0.327291,-205.49
-0.300529,-0.00144793,0.419907,-0.329908,-205.939
-0.329598,-0.000795649,0.420428,-0.345742,-207.878
-0.261645,-0.00254837,0.422903,-0.313354,-205.757
-0.263237,-0.0024317,0.423067,-0.312578,-205.583
-0.259605,-0.0027213,0.422171,-0.314823,-206.131
-0.289922,-0.00091262,0.424187,-0.30844,-205.561
-0.244214,-0.0031279,0.424636,-0.307681,-206.824
-0.256244,-0.00265238,0.425617,-0.310063,-205.652
-0.280367,-0.00185941,0.45583,-0.318096,-205.116
-0.284321,-0.0023348,0.422681,-0.331696,-205.959
-0.29879,-0.00100507,0.421991,-0.319184,-205.623
-0.264856,-0.00240456,0.450709,-0.313646,-204.993
-0.285909,-0.00203482,0.447214,-0.327197,-204.639
-0.279184,-0.00135281,0.431534,-0.306634,-204.556
-0.281978,-0.00208294,0.441399,-0.324242,-204.345
-0.289118,-0.00192532,0.42612,-0.328184,-205.04
-0.267674,-0.00184823,0.453997,-0.305176,-205.127
-0.312491,-0.00112302,0.460536,-0.335278,-206.53
-0.308079,-0.00127845,0.460046,-0.33402,-206.275
-0.263448,-0.0016431,0.441078,-0.296788,-204.807
-0.265719,-0.00177811,0.444183,-0.301798,-204.577
-0.303466,-0.00124857,0.433184,-0.3288,-204.651
-0.277667,-0.00156573,0.426904,-0.309437,-204.742
-0.304636,-0.00145771,0.437728,-0.334214,-204.72
-0.333515,0.000495337,0.449294,-0.323464,-208.195
-0.328698,0.000406887,0.445463,-0.320442,-207.672
-0.280644,-0.00225063,0.451728,-0.326311,-205.088
-0.309092,-0.000871562,0.455036,-0.326776,-205.676
-0.28959,-0.00199629,0.442014,-0.330096,-204.54
-0.26973,-0.00286472,0.449631,-0.327858,-205.803
-0.277627,-0.00180237,0.448105,-0.314199,-204.407
-0.308587,-0.00142808,0.441968,-0.337564,-204.991
-0.295327,-0.00189059,0.43829,-0.333689,-204.676
-0.314165,-0.00199492,0.452128,-0.354643,-207.354
-0.243412,-0.00154073,0.433352,-0.274674,-207.539
-0.291059,-0.00149757,0.459604,-0.321445,-205.634
-0.275823,-0.00179262,0.435175,-0.312197,-204.173
-0.304957,-0.000653949,0.430275,-0.318226,-205.251
-0.275011,-0.00231674,0.439402,-0.32202,-204.463
-0.290622,-0.00148322,0.438723,-0.320717,-204.145
-0.299359,-0.000790846,0.443681,-0.315406,-204.789
-0.281507,-0.00206801,0.436929,-0.323469,-204.309
-0.297325,-0.00209819,0.425863,-0.339898,-205.985
-0.322753,-0.00130962,0.435602,-0.349326,-206.288
-0.282565,-0.00197303,0.433708,-0.322599,-204.323
-0.26459,-0.00151929,0.433445,-0.295417,-205.052
-0.29055,-0.00167507,0.440019,-0.324539,-204.207
-0.282115,-0.0010857,0.436258,-0.304145,-204.675
-0.297829,-0.00111086,0.444563,-0.320369,-204.481
-0.306046,-0.000664741,0.445753,-0.319534,-205.075
-0.307153,-0.000571238,0.443084,-0.318744,-205.126
-0.290707,-0.00132668,0.449887,-0.317626,-204.613
-0.320384,-0.000259007,0.450414,-0.32564,-206.252
-0.259092,-0.0028077,0.427243,-0.316062,-205.682
-0.289253,-0.0011648,0.44217,-0.312887,-204.352
-0.278094,-0.00186193,0.436609,-0.315874,-204.124
-0.279013,-0.00232563,0.441502,-0.326202,-204.613
-0.298223,-0.00184364,0.419493,-0.335632,-206.365
-0.311882,-0.000650662,0.41828,-0.325084,-206.883
-0.321894,-0.000071676,0.45696,-0.323348,-207.227
-0.306463,-0.000961765,0.464286,-0.325978,-206.8
-0.327285,0.000141874,0.466393,-0.324406,-209.108
-0.348702,0.000904855,0.467154,-0.330342,-211.84
-0.220477,-0.00410611,0.470205,-0.303793,-211.726
-0.333742,0.000920006,0.478127,-0.315075,-213.655
-0.283261,-0.00285718,0.467138,-0.341236,-208.768
-0.274719,-0.00157544,0.466624,-0.306686,-206.838
-0.249431,-0.00310379,0.476393,-0.312409,-210.07
-0.24068,-0.00275734,0.424943,-0.296628,-206.61
-0.317589,-0.000195621,0.451845,-0.321558,-206.4
-0.267924,-0.00291024,0.433049,-0.326975,-205.671
-0.294667,-0.00152067,0.438538,-0.325523,-204.256
-0.282725,-0.00207769,0.438687,-0.324883,-204.34
-0.284401,-0.00120747,0.436463,-0.308901,-204.388
-0.282129,-0.00216052,0.428107,-0.325967,-204.902
-0.286262,-0.000984246,0.450859,-0.306233,-205.145
-0.280309,-0.00127257,0.450765,-0.30613,-204.898
-0.257665,-0.0018184,0.445653,-0.294561,-205.123
-0.311667,-0.00166297,0.442391,-0.345409,-205.673
-0.276926,-0.00229774,0.457509,-0.32355,-205.66
-0.289699,-0.00168565,0.41037,-0.323902,-207.581
-0.287601,-0.00125502,0.429664,-0.313066,-204.578
-0.275142,-0.00221612,0.433534,-0.320109,-204.449
-0.266898,-0.0022635,0.442406,-0.312826,-204.417
-0.309604,-0.00087354,0.442625,-0.327328,-204.867
-0.269294,-0.00282696,0.432608,-0.326655,-205.518
-0.31161,-0.000543795,0.424094,-0.322644,-206.13
-0.294423,-0.00137755,0.420993,-0.322374,-205.506
-0.291334,-0.001251,0.462436,-0.316718,-206.114
-0.277404,-0.00175032,0.445016,-0.31292,-204.242
-0.290819,-0.00230543,0.441481,-0.337598,-205.245
-0.290791,-0.00217847,0.440179,-0.334994,-204.926
-0.256391,-0.00260067,0.436683,-0.309161,-204.882
-0.330095,0.000134007,0.444193,-0.327376,-206.99
-0.229943,-0.0034132,0.43762,-0.2992,-207.066
