b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,s_sage_centered_1.3.,lp__,zs_1_1.1.,zs_1_1.2.,zs_1_1.3.
-0.345407,-7.46881,8.81437,0.373811,-0.345407,0.748971,1.98888,6.87273,-96.7202,0.0849716,0.225641,0.779718
-0.31797,-7.94043,6.03058,0.380014,-0.31797,2.19473,3.34453,8.60443,-92.901,0.363933,0.554595,1.4268
-0.322019,-6.7461,4.11813,0.36918,-0.322019,0.758512,2.83727,6.84455,-94.5201,0.184189,0.68897,1.66205
-0.342618,-7.50982,6.58171,0.380349,-0.342618,2.46597,4.30606,8.94588,-95.6063,0.37467,0.654247,1.3592
-0.294288,-6.84147,5.60069,0.384329,-0.294288,1.20401,3.24945,7.33506,-94.4839,0.214975,0.580187,1.30967
-0.29104,-7.04794,6.4392,0.39571,-0.29104,2.67181,4.54597,8.57024,-98.2968,0.414929,0.705983,1.33095
-0.308825,-6.70345,2.42978,0.376272,-0.308825,0.826689,2.56229,6.76707,-96.2036,0.340233,1.05454,2.78506
-0.303509,-8.08419,3.3452,0.381178,-0.303509,1.65286,3.29433,8.4451,-93.4242,0.494098,0.984793,2.52455
-0.331918,-7.39851,7.40303,0.366361,-0.331918,1.21562,2.70719,7.65254,-94.064,0.164205,0.365687,1.0337
-0.332693,-7.81532,8.123,0.363592,-0.332693,0.892839,2.70273,7.74676,-92.6233,0.109915,0.332726,0.953682
-0.308798,-8.25588,6.04408,0.369997,-0.308798,1.61858,3.1561,8.44017,-90.8819,0.267797,0.52218,1.39644
-0.308852,-8.22758,6.02961,0.37056,-0.308852,1.48603,3.42,8.55701,-92.0917,0.246456,0.5672,1.41916
-0.313416,-8.01177,3.97139,0.362837,-0.313416,1.68663,3.07087,8.30331,-92.1896,0.424695,0.773247,2.09078
-0.316823,-7.28319,3.76139,0.364047,-0.316823,1.73853,3.63529,8.06366,-92.9505,0.462203,0.966473,2.1438
-0.326731,-8.6837,3.00701,0.359494,-0.326731,1.52435,2.78109,8.56251,-95.8687,0.506931,0.924868,2.84752
-0.320118,-7.24049,4.09627,0.382053,-0.320118,1.28913,3.31653,7.60673,-93.6391,0.314709,0.809648,1.85699
-0.294699,-8.88975,3.08697,0.376202,-0.294699,1.39391,3.14632,8.7878,-96.6385,0.451546,1.01923,2.84674
-0.316718,-8.75495,3.42881,0.383041,-0.316718,1.03048,2.47911,8.24313,-93.598,0.300535,0.723024,2.40408
-0.329411,-6.84118,5.57533,0.357992,-0.329411,2.00687,3.68657,7.79599,-93.0957,0.359956,0.661228,1.3983
-0.326618,-6.95449,6.40808,0.365075,-0.326618,1.36653,3.11536,7.42852,-91.7575,0.213252,0.486161,1.15924
-0.307959,-7.74017,5.64754,0.384111,-0.307959,0.924159,2.60061,7.59527,-91.7414,0.163639,0.460485,1.34488
-0.314935,-7.60846,5.17397,0.377805,-0.314935,1.88083,3.47961,8.26132,-90.9076,0.363518,0.672522,1.59671
-0.311496,-7.28039,3.64162,0.382165,-0.311496,0.725415,2.1933,6.94756,-93.7502,0.199201,0.602286,1.90782
-0.301472,-8.71572,3.2985,0.364962,-0.301472,0.956974,2.82186,8.39874,-94.8525,0.290124,0.855497,2.54623
-0.300278,-8.63196,3.08821,0.362134,-0.300278,1.06803,2.36515,8.0836,-95.4124,0.34584,0.765866,2.61757
-0.323941,-7.87284,3.21837,0.376628,-0.323941,0.433209,1.98354,7.07756,-94.0836,0.134605,0.616318,2.19912
-0.301836,-7.85347,4.6256,0.374816,-0.301836,0.628003,2.12164,7.37843,-93.0978,0.135767,0.458673,1.59513
-0.314732,-8.25601,5.55733,0.378061,-0.314732,1.23685,3.03519,8.20929,-91.5622,0.222561,0.546159,1.4772
-0.320468,-7.19917,3.72307,0.368997,-0.320468,1.90176,3.18261,7.84625,-93.0139,0.510805,0.854834,2.10747
-0.320861,-7.53707,4.11309,0.36668,-0.320861,1.66476,3.57905,8.37757,-94.4976,0.404747,0.870159,2.0368
-0.320441,-7.54803,4.0814,0.366468,-0.320441,1.63973,3.59602,8.23483,-92.7919,0.401758,0.881076,2.01765
-0.315056,-7.69151,4.07486,0.369385,-0.315056,1.72207,3.0126,7.98772,-91.9331,0.422608,0.739314,1.96025
-0.312978,-7.6403,4.50257,0.371118,-0.312978,2.01794,3.87635,8.73593,-94.4943,0.448174,0.86092,1.94021
-0.313275,-7.62817,4.27596,0.370922,-0.313275,1.92937,3.68746,8.05604,-98.8606,0.451214,0.862372,1.88403
-0.318212,-8.23547,3.88979,0.373121,-0.318212,2.01258,3.23163,8.55298,-93.3736,0.517399,0.830797,2.19883
-0.314628,-8.9965,4.82558,0.379741,-0.314628,2.33999,3.96773,9.62178,-96.0564,0.484914,0.822229,1.99391
-0.337798,-8.17357,3.16674,0.37977,-0.337798,1.06024,2.86655,8.28651,-96.9267,0.334804,0.905205,2.61673
-0.336895,-7.52887,3.07722,0.385197,-0.336895,1.2198,2.85526,7.88838,-97.8585,0.396397,0.92787,2.56348
-0.296763,-8.17179,6.28527,0.370906,-0.296763,0.897556,2.62298,8.14393,-95.6295,0.142803,0.417321,1.29572
-0.337997,-8.06211,3.32293,0.380187,-0.337997,1.53403,2.98219,8.38687,-95.7218,0.461649,0.897459,2.52394
-0.296684,-7.72482,8.84528,0.365906,-0.296684,1.68253,3.49175,8.40382,-93.0286,0.190217,0.394759,0.950091
-0.3144,-8.33774,4.48817,0.371337,-0.3144,0.812576,2.25705,7.8804,-92.298,0.181048,0.50289,1.75582
-0.320756,-7.81303,3.86229,0.379184,-0.320756,0.331417,2.2313,7.30385,-93.7473,0.0858084,0.577713,1.89106
-0.313367,-7.24969,3.18086,0.363053,-0.313367,2.25866,3.80339,8.23726,-94.3217,0.710079,1.19571,2.58963
-0.313953,-7.26623,3.1767,0.362801,-0.313953,2.31303,3.8193,8.35275,-94.3953,0.728125,1.20229,2.62938
-0.312581,-7.47503,3.69244,0.375323,-0.312581,1.61046,3.2012,7.88175,-91.6883,0.43615,0.866962,2.13457
-0.317097,-8.07308,5.40705,0.370965,-0.317097,-0.131949,1.76728,7.02293,-94.2109,-0.0244031,0.326848,1.29885
-0.333286,-8.83351,4.17336,0.363573,-0.333286,0.805547,2.27772,8.15243,-93.5315,0.193021,0.545776,1.95344
-0.295461,-6.41835,3.54334,0.359917,-0.295461,0.798536,2.372,6.41781,-97.4308,0.225363,0.669425,1.81123
-0.295161,-6.25452,3.48994,0.363136,-0.295161,0.861334,2.62808,6.36057,-97.3751,0.246805,0.753045,1.82255
-0.340679,-9.28898,6.10865,0.380747,-0.340679,-0.0634143,1.61788,8.01257,-97.4669,-0.0103811,0.264851,1.31168
-0.33613,-9.14792,5.58958,0.383977,-0.33613,-0.256005,1.34368,7.47617,-96.6743,-0.0458004,0.240391,1.33752
-0.295184,-7.05942,4.66771,0.355768,-0.295184,2.43755,4.04749,8.26267,-95.5029,0.522215,0.867127,1.77018
-0.321036,-8.24428,3.22862,0.380899,-0.321036,1.06517,2.62438,7.95039,-92.9869,0.329913,0.812848,2.46247
-0.317016,-8.48152,4.12678,0.375164,-0.317016,0.642249,2.20499,7.74226,-92.2511,0.15563,0.534312,1.8761
-0.307554,-7.06584,6.39272,0.357705,-0.307554,2.64584,4.23642,8.49954,-93.8289,0.413883,0.662694,1.32957
-0.294141,-7.41032,5.13542,0.372043,-0.294141,1.64419,3.23133,7.96921,-92.1634,0.320167,0.629224,1.55181
-0.32552,-6.87826,4.7048,0.365127,-0.32552,1.89328,3.32674,7.56741,-92.4732,0.402415,0.707094,1.60844
-0.29234,-7.8097,4.98475,0.368926,-0.29234,1.25971,2.96173,7.99421,-92.4645,0.252714,0.594158,1.60373
-0.291256,-7.88908,5.13908,0.369112,-0.291256,1.20161,3.16989,8.01971,-93.6202,0.233819,0.616821,1.56054
-0.30168,-8.07266,3.52809,0.371705,-0.30168,0.564674,2.6428,7.75706,-94.6587,0.160051,0.749075,2.19866
-0.303977,-7.60718,3.11072,0.364415,-0.303977,0.582521,1.93609,6.95167,-95.3999,0.187262,0.622393,2.23475
-0.325293,-7.56566,3.05935,0.366012,-0.325293,0.624039,2.69871,7.33631,-95.1957,0.203978,0.882121,2.398
-0.337669,-8.36587,3.68924,0.368198,-0.337669,1.20653,2.80774,8.17263,-93.3042,0.32704,0.761062,2.21526
-0.323966,-8.11408,4.81638,0.373835,-0.323966,2.02674,3.58683,8.80587,-91.9451,0.420802,0.744715,1.82832
-0.340623,-9,3.47888,0.382864,-0.340623,0.96963,2.58918,8.41875,-95.7851,0.278719,0.744256,2.41996
-0.308629,-6.77314,5.4818,0.367826,-0.308629,2.20799,3.63141,7.80755,-92.1941,0.402786,0.662449,1.42427
-0.308336,-6.43377,5.51824,0.37113,-0.308336,2.33531,3.34994,7.44925,-95.9241,0.423198,0.607067,1.34993
-0.313262,-6.55209,6.31053,0.368933,-0.313262,2.61394,4.44185,8.37628,-94.705,0.414219,0.703878,1.32735
-0.327624,-6.50341,4.90586,0.378216,-0.327624,1.02831,3.02922,6.81407,-94.4847,0.209609,0.61747,1.38897
-0.316604,-8.27576,3.01848,0.365527,-0.316604,0.244009,1.69012,7.31926,-95.5669,0.0808384,0.559922,2.42481
-0.298225,-7.19517,3.79325,0.375561,-0.298225,1.01412,2.38032,7.15813,-94.5091,0.267349,0.627515,1.88707
-0.298416,-7.22353,3.79936,0.374759,-0.298416,1.15801,2.80058,7.45723,-93.1338,0.30479,0.737119,1.96276
-0.287305,-8.08753,3.05163,0.386519,-0.287305,1.49242,2.99003,8.10328,-96.6413,0.489057,0.979815,2.6554
-0.313882,-8.017,3.38373,0.387239,-0.313882,1.65026,3.45429,8.37903,-94.6284,0.487704,1.02085,2.47627
-0.312495,-6.38014,4.40172,0.37939,-0.312495,1.86142,3.23996,7.16538,-93.6449,0.422884,0.736066,1.62786
-0.319945,-7.65654,3.93869,0.378144,-0.319945,1.52185,2.74076,7.77764,-92.6814,0.386385,0.695856,1.97468
-0.304308,-8.34812,4.53721,0.368889,-0.304308,1.55622,3.47836,8.71597,-93.2026,0.342991,0.76663,1.921
-0.316264,-7.3656,3.98971,0.37498,-0.316264,1.77914,3.00053,7.77408,-92.6178,0.445932,0.752066,1.94853
-0.337733,-7.27887,4.63254,0.374184,-0.337733,1.18878,2.88954,7.44777,-92.2756,0.256615,0.62375,1.60771
-0.29606,-7.51496,3.64091,0.373147,-0.29606,1.13662,2.72722,7.41042,-93.5349,0.31218,0.749051,2.03532
-0.335089,-7.50837,5.91446,0.377126,-0.335089,1.0077,2.6085,7.48811,-92.1666,0.170379,0.441038,1.26607
-0.340109,-7.50508,4.45355,0.371481,-0.340109,0.868821,2.35421,7.19408,-93.3803,0.195085,0.528614,1.61536
-0.305828,-8.256,4.57425,0.353909,-0.305828,2.05618,3.88397,9.12912,-96.289,0.449512,0.849096,1.99577
-0.303085,-8.488,3.59829,0.360072,-0.303085,1.24586,3.15344,8.52685,-94.7567,0.346236,0.876371,2.36969
-0.327247,-7.93551,2.78577,0.391769,-0.327247,0.335028,2.30346,7.34384,-96.9466,0.120264,0.826864,2.6362
-0.330655,-7.61582,2.71835,0.380878,-0.330655,0.307577,1.76431,6.64597,-97.6846,0.113148,0.649036,2.44485
-0.331637,-7.47058,2.83928,0.381216,-0.331637,0.16244,2.08196,6.81085,-96.2586,0.0572118,0.733271,2.3988
-0.292791,-8.31772,3.05177,0.362315,-0.292791,1.01196,2.66767,8.17009,-95.8264,0.331599,0.874141,2.67717
-0.292366,-8.35628,3.05255,0.361946,-0.292366,1.02224,2.60945,8.12823,-95.4391,0.334881,0.854844,2.66277
-0.307833,-8.39717,3.34178,0.367661,-0.307833,1.79703,3.37824,8.82984,-93.9318,0.537747,1.01091,2.64226
-0.283759,-7.30465,2.36492,0.387753,-0.283759,1.09889,2.98764,7.61986,-100.098,0.464663,1.26331,3.22203
-0.287623,-7.16157,2.25817,0.390507,-0.287623,1.16553,2.70428,7.31134,-99.451,0.516141,1.19755,3.23773
-0.338984,-7.56232,3.46584,0.357214,-0.338984,2.03138,3.44278,8.20997,-95.3435,0.586115,0.993347,2.36883
-0.322302,-7.83076,2.4997,0.373535,-0.322302,1.81597,3.10272,8.13988,-95.9331,0.726476,1.24124,3.25635
-0.32983,-7.83259,3.01654,0.390443,-0.32983,1.28533,2.6856,7.75012,-95.0942,0.426094,0.890293,2.56921
-0.296477,-7.76357,3.41635,0.379729,-0.296477,1.51434,2.84437,7.87153,-93.7599,0.443261,0.832576,2.30407
-0.326579,-7.47166,3.04802,0.362901,-0.326579,0.847282,2.29393,7.02166,-95.4791,0.277978,0.752597,2.30368
-0.329831,-7.31134,3.17604,0.352127,-0.329831,0.530047,2.52455,7.01851,-97.4246,0.166889,0.794873,2.20983
-0.317554,-7.86289,4.80705,0.374275,-0.317554,0.781898,2.29346,7.51665,-91.8536,0.162657,0.477103,1.56367
-0.30134,-7.52271,5.70302,0.387455,-0.30134,1.89603,3.34191,8.12546,-92.4202,0.332461,0.58599,1.42477
-0.324804,-7.84261,5.2184,0.356516,-0.324804,1.38862,2.85231,7.83917,-92.5742,0.266101,0.546587,1.50222
-0.32584,-7.87909,5.64605,0.358292,-0.32584,1.5445,3.2813,8.24558,-91.8701,0.273554,0.581169,1.46042
-0.307155,-7.45871,4.56174,0.385792,-0.307155,2.12333,3.82851,8.4586,-92.9362,0.465465,0.839266,1.85425
-0.306631,-7.48112,4.48327,0.385777,-0.306631,2.0726,3.71766,8.21061,-93.7883,0.462297,0.829231,1.83139
-0.309664,-8.09221,4.07217,0.38821,-0.309664,1.61511,3.16964,8.505,-93.8578,0.396622,0.778366,2.08857
-0.307671,-8.20324,4.13649,0.390767,-0.307671,1.85643,3.57115,8.75553,-94.1086,0.448794,0.863328,2.11666
-0.319017,-8.01017,3.97095,0.377395,-0.319017,2.23777,3.90382,8.89137,-93.2873,0.563535,0.983095,2.23911
-0.324548,-8.49322,3.50583,0.379047,-0.324548,1.33728,2.48919,8.14237,-94.2336,0.381446,0.710016,2.32252
-0.340306,-8.22505,3.24105,0.37223,-0.340306,1.31863,2.63082,8.10989,-94.6337,0.406853,0.811717,2.50224
-0.320077,-7.82344,3.14258,0.372845,-0.320077,0.946931,2.21567,7.41239,-93.8668,0.301323,0.705048,2.3587
-0.319816,-7.77161,3.13563,0.372813,-0.319816,0.895757,2.2367,7.4997,-94.5442,0.28567,0.713316,2.39177
-0.321538,-8.00153,3.63728,0.368961,-0.321538,0.929583,3.00009,8.09142,-94.4426,0.255571,0.824817,2.22458
-0.29934,-7.82881,3.47219,0.359422,-0.29934,1.5105,3.25213,8.09522,-94.1709,0.435027,0.936622,2.33144
-0.316758,-8.04478,4.71949,0.384667,-0.316758,1.66542,3.28991,8.26096,-92.914,0.352881,0.697091,1.75039
-0.313134,-8.115,5.10118,0.379632,-0.313134,0.458971,2.24166,7.50417,-92.1412,0.0899734,0.439439,1.47107
-0.332264,-8.11055,9.72364,0.384008,-0.332264,1.38697,2.99528,8.32728,-92.825,0.142639,0.308041,0.856395
-0.302259,-7.40237,3.07798,0.355423,-0.302259,1.41315,3.21309,7.84637,-95.123,0.459116,1.0439,2.5492
-0.339294,-7.92665,3.80924,0.386917,-0.339294,1.96474,3.17501,8.41876,-95.389,0.515783,0.8335,2.21009
-0.336558,-7.93199,3.89311,0.387639,-0.336558,2.10472,3.46979,8.41921,-95.6321,0.540625,0.891264,2.16259
-0.320632,-8.30132,3.90404,0.377559,-0.320632,1.1473,2.68404,8.10487,-91.7098,0.293876,0.687503,2.07602
-0.332663,-8.0598,4.6111,0.375999,-0.332663,1.14985,2.60581,7.82089,-91.9197,0.249365,0.565117,1.6961
-0.311851,-7.41057,4.85412,0.389431,-0.311851,1.75421,3.51219,8.03276,-92.7147,0.361386,0.723547,1.65483
-0.321461,-8.24455,4.58236,0.382873,-0.321461,1.88354,3.24732,8.72983,-93.1771,0.411043,0.708656,1.9051
-0.304377,-8.25452,4.06834,0.369077,-0.304377,0.450591,1.85917,7.36286,-93.5112,0.110755,0.456985,1.80979
-0.308611,-9.22018,4.17934,0.364207,-0.308611,0.862723,2.65964,8.72649,-94.4074,0.206426,0.636378,2.08801
-0.307333,-9.31082,3.96695,0.364059,-0.307333,0.792029,2.0899,8.41331,-94.8247,0.199657,0.526828,2.12085
-0.306266,-8.40417,4.98205,0.365654,-0.306266,1.16623,3.3139,8.6633,-95.6485,0.234086,0.665168,1.7389
-0.323658,-6.83441,3.93928,0.383858,-0.323658,1.218,2.986,7.12744,-93.2263,0.309193,0.758007,1.80932
-0.325341,-6.92327,3.59506,0.380996,-0.325341,1.13232,2.60049,6.94459,-93.8031,0.314965,0.723352,1.9317
-0.316123,-7.79415,3.29091,0.352836,-0.316123,1.38419,3.02851,7.88564,-94.7338,0.420609,0.920265,2.39619
-0.324014,-7.54957,3.93624,0.377935,-0.324014,0.883113,2.61461,7.32906,-92.3538,0.224355,0.664241,1.86194
-0.323724,-7.72821,5.44767,0.36085,-0.323724,2.27977,3.8129,8.67485,-92.3227,0.418485,0.699914,1.59239
-0.332788,-7.64902,2.94435,0.355491,-0.332788,0.0500048,1.87141,6.77205,-97.9025,0.0169833,0.635596,2.30002
-0.326739,-8.45326,3.93185,0.381924,-0.326739,2.18287,3.84238,9.25051,-94.8876,0.555177,0.977245,2.35271
-0.328934,-8.31101,3.65593,0.380034,-0.328934,1.87482,3.24894,8.66575,-93.439,0.512817,0.888676,2.37033
-0.310042,-8.00252,2.77313,0.378297,-0.310042,0.312238,2.19787,7.24495,-95.4308,0.112594,0.792558,2.61255
-0.323707,-7.4129,8.46381,0.365937,-0.323707,0.806399,2.36922,7.2778,-93.2122,0.095276,0.279924,0.859872
-0.305573,-8.12263,3.10698,0.369749,-0.305573,0.516526,2.27385,7.44062,-94.1168,0.166247,0.731851,2.39481
-0.305823,-8.16258,3.3059,0.370439,-0.305823,0.574253,2.60358,7.84898,-94.7831,0.173706,0.787556,2.37423
-0.333366,-8.03365,5.07418,0.390806,-0.333366,0.643004,1.78378,7.27999,-96.4357,0.126721,0.35154,1.43471
-0.305671,-8.15958,3.42596,0.355354,-0.305671,1.58386,3.31904,8.5318,-94.7198,0.462312,0.968791,2.49034
-0.303159,-8.24598,3.39115,0.354206,-0.303159,1.43803,3.4319,8.51301,-96.9285,0.424054,1.01202,2.51036
-0.298878,-8.28449,3.39837,0.344699,-0.298878,1.65848,2.85409,8.30132,-99.0783,0.488024,0.839841,2.44274
-0.303817,-8.90958,3.31313,0.358847,-0.303817,1.04589,2.25099,8.21588,-96.2224,0.315679,0.679414,2.47979
-0.310708,-6.85451,3.7273,0.357615,-0.310708,0.912233,2.28422,6.77363,-95.9593,0.244744,0.612837,1.8173
-0.336912,-7.76295,4.24817,0.382525,-0.336912,2.44675,3.51135,8.58011,-95.608,0.575955,0.826555,2.01972
-0.305047,-7.13795,3.66394,0.385956,-0.305047,1.00781,3.10376,7.39152,-94.8484,0.275061,0.847112,2.01737
-0.329718,-7.6735,2.55849,0.362368,-0.329718,1.28962,3.26358,8.1014,-97.3404,0.504056,1.27559,3.16647
-0.330071,-7.70812,3.91112,0.39631,-0.330071,2.25626,4.1439,8.97509,-98.3566,0.576884,1.05952,2.29476
-0.317838,-7.72386,3.38251,0.351208,-0.317838,0.771269,2.81617,7.71921,-96.9343,0.228017,0.832568,2.2821
-0.323341,-7.28179,3.10013,0.361195,-0.323341,0.990707,2.43062,7.09082,-94.4118,0.31957,0.784038,2.28727
-0.325629,-7.11368,3.47617,0.360644,-0.325629,1.31239,2.82759,7.47784,-94.4465,0.377539,0.813423,2.15117
-0.311783,-8.16322,2.51095,0.385972,-0.311783,1.80749,3.52572,8.47806,-99.3004,0.719842,1.40413,3.37643
-0.317256,-7.19382,6.66658,0.362611,-0.317256,1.98753,3.19256,7.69304,-93.6885,0.298134,0.47889,1.15397
-0.317428,-7.04461,6.6139,0.361003,-0.317428,1.79769,3.22516,7.79778,-92.8655,0.271804,0.487634,1.179
-0.315814,-8.18789,3.74951,0.382911,-0.315814,1.32355,2.92948,8.24657,-92.2861,0.352994,0.781297,2.19937
-0.326391,-8.51169,2.58882,0.368092,-0.326391,0.905095,2.4548,8.25611,-97.7581,0.349616,0.948231,3.18913
-0.348523,-6.71853,3.09335,0.36263,-0.348523,1.8943,3.03714,7.02805,-105.235,0.612376,0.981828,2.27198
-0.313378,-7.03344,3.61236,0.386154,-0.313378,1.46489,3.44557,7.48378,-95.9834,0.405521,0.953829,2.07171
-0.309951,-7.64245,4.1704,0.376633,-0.309951,1.44689,3.32585,8.27652,-94.5794,0.346942,0.797489,1.98459
-0.329463,-7.96648,4.19747,0.369408,-0.329463,1.8468,3.16136,8.54588,-94.902,0.43998,0.75316,2.03596
-0.313944,-8.15905,4.21605,0.374116,-0.313944,0.993928,2.74991,8.18362,-93.8,0.235749,0.652247,1.94106
-0.320291,-8.16259,4.33675,0.374257,-0.320291,1.18111,2.65575,8.08644,-91.7451,0.272349,0.612382,1.86463
-0.300511,-8.0862,5.33681,0.38226,-0.300511,1.88255,3.51119,8.73759,-92.8178,0.352749,0.657918,1.63723
-0.307952,-7.72742,4.12336,0.38769,-0.307952,0.920335,2.40633,7.56275,-93.7684,0.2232,0.583586,1.83413
-0.314563,-7.56349,7.68508,0.370565,-0.314563,1.13634,2.70106,7.40808,-92.0305,0.147863,0.351468,0.963956
-0.316458,-6.94078,5.6308,0.357857,-0.316458,1.7987,3.49194,7.81453,-92.5247,0.31944,0.62015,1.38782
-0.302392,-6.27309,4.92901,0.371496,-0.302392,1.72544,3.64445,7.37235,-94.001,0.350059,0.739388,1.49571
-0.310664,-5.89763,4.2509,0.375085,-0.310664,2.16752,3.77072,7.18626,-94.5439,0.509897,0.887041,1.69053
-0.324131,-8.15872,4.44739,0.382723,-0.324131,1.34063,2.72792,8.03589,-92.0298,0.301443,0.613375,1.80688
-0.308542,-7.72003,3.16743,0.369337,-0.308542,1.59254,3.19958,8.14578,-92.8487,0.502788,1.01015,2.57173
-0.336975,-5.82772,4.45553,0.386504,-0.336975,2.66625,4.25386,7.56633,-97.0459,0.598413,0.954738,1.69819
-0.328676,-5.31688,3.86459,0.379824,-0.328676,2.17318,3.75377,6.79478,-97.5604,0.562331,0.971323,1.75821
-0.340061,-5.61345,3.96474,0.380923,-0.340061,1.69133,3.40735,6.66584,-97.2552,0.426592,0.859413,1.68128
-0.351028,-6.35082,4.47095,0.370558,-0.351028,1.97086,3.54989,7.37015,-95.9042,0.440814,0.793992,1.64845
-0.349211,-6.85778,5.23236,0.367848,-0.349211,1.73673,3.51708,7.70643,-94.4462,0.331921,0.672178,1.47284
-0.339508,-7.59283,4.27682,0.380395,-0.339508,2.28137,3.49619,8.28833,-94.8616,0.533426,0.817474,1.93797
-0.304238,-8.0508,3.24676,0.366218,-0.304238,1.03343,2.38877,7.67335,-93.5526,0.318295,0.735739,2.36339
-0.329704,-7.60304,8.7665,0.372168,-0.329704,2.84867,4.38324,9.27879,-96.2681,0.32495,0.499999,1.05844
-0.335109,-7.1263,6.4751,0.367461,-0.335109,1.52903,3.53182,7.96812,-94.3619,0.23614,0.545446,1.23058
-0.339346,-6.91744,6.89306,0.360669,-0.339346,1.68141,3.25212,7.51314,-93.3353,0.243928,0.471796,1.08996
-0.324319,-7.85914,4.08107,0.372788,-0.324319,1.58987,3.17715,8.20877,-91.3251,0.389573,0.778509,2.01143
-0.285249,-6.82621,3.99861,0.382509,-0.285249,1.62511,3.40188,7.52379,-94.9807,0.406418,0.850767,1.8816
-0.27828,-6.73578,4.82421,0.38557,-0.27828,2.01242,3.5649,7.56837,-96.9653,0.41715,0.738961,1.56883
-0.276599,-7.0032,4.94745,0.383726,-0.276599,2.33508,4.00523,8.11932,-97.3481,0.471977,0.809554,1.64111
-0.347695,-6.88112,4.47959,0.369154,-0.347695,1.11022,2.63628,7.08854,-95.4563,0.24784,0.588509,1.58241
-0.354683,-6.74285,4.79994,0.371491,-0.354683,1.44141,3.2192,7.33859,-95.5996,0.300297,0.670674,1.52889
-0.343088,-6.38484,6.21841,0.383215,-0.343088,1.90196,3.64825,7.43027,-94.5332,0.305859,0.586686,1.19488
-0.334993,-6.81286,5.40232,0.388683,-0.334993,2.13385,3.51184,7.75742,-94.0247,0.394988,0.650062,1.43594
-0.319598,-7.01237,5.28847,0.362823,-0.319598,1.27141,3.17529,7.36813,-92.5843,0.240412,0.600417,1.39324
-0.325253,-7.07421,5.07531,0.3918,-0.325253,1.77786,3.6177,7.94422,-93.5534,0.350295,0.712804,1.56527
-0.319187,-8.77293,7.83467,0.357941,-0.319187,1.65129,3.41475,9.05756,-93.6378,0.210767,0.435851,1.15609
-0.331938,-7.6151,10.5388,0.372516,-0.331938,0.881231,2.28598,7.3538,-93.3362,0.0836174,0.21691,0.69778
-0.304729,-8.39056,8.31204,0.379723,-0.304729,0.606791,2.08135,7.72708,-92.8171,0.0730015,0.250402,0.929625
-0.322378,-7.34058,8.43058,0.390667,-0.322378,1.36873,2.8265,7.55292,-92.8544,0.162353,0.335268,0.895895
-0.332673,-7.86559,8.9697,0.387746,-0.332673,1.7516,3.19094,8.23631,-92.5854,0.19528,0.355746,0.918238
-0.329365,-7.15542,6.7848,0.388946,-0.329365,0.365317,2.44646,6.83746,-95.6022,0.0538435,0.360579,1.00776
-0.322781,-8.11459,6.65847,0.38005,-0.322781,2.18946,3.99837,9.0458,-92.9536,0.328823,0.600495,1.35854
-0.316589,-7.22322,4.79867,0.364707,-0.316589,0.223078,1.65913,6.42656,-95.781,0.0464875,0.345748,1.33924
-0.321443,-8.6792,4.56983,0.355036,-0.321443,1.72042,3.53544,9.02356,-95.0546,0.376473,0.773648,1.97459
-0.308969,-7.06456,2.16403,0.386134,-0.308969,0.862744,2.74743,7.27222,-99.2698,0.398675,1.26959,3.3605
-0.323158,-8.42715,6.2189,0.364108,-0.323158,1.02474,2.53511,7.77852,-96.4747,0.164778,0.407646,1.25079
-0.323364,-8.48252,6.26632,0.364022,-0.323364,0.975051,2.67639,8.24863,-91.7787,0.155602,0.427107,1.31634
-0.326441,-7.3238,4.14018,0.365727,-0.326441,1.30089,2.74543,7.53091,-92.4956,0.314211,0.66312,1.81898
-0.327743,-8.60016,4.51309,0.378379,-0.327743,0.564236,2.02678,7.72404,-92.8927,0.125022,0.449089,1.71148
-0.327518,-8.5539,4.32783,0.380244,-0.327518,0.938082,2.67875,8.15707,-92.5555,0.216756,0.61896,1.8848
-0.316086,-7.24252,6.88676,0.357747,-0.316086,1.12345,2.70693,7.2686,-92.4036,0.163132,0.393062,1.05545
-0.327996,-7.64709,4.47242,0.377942,-0.327996,0.730931,2.44318,7.40184,-92.2373,0.163431,0.546277,1.655
-0.317321,-7.78277,6.45629,0.39684,-0.317321,1.57564,3.11313,7.98324,-93.7773,0.244047,0.482185,1.23651
-0.310398,-6.94959,7.62902,0.393826,-0.310398,1.7965,3.18767,7.66615,-94.2149,0.235482,0.417835,1.00487
-0.3068,-9.1206,3.56491,0.369515,-0.3068,1.60972,3.03594,8.9872,-94.8221,0.451545,0.851615,2.52102
-0.32302,-7.69091,3.10834,0.38947,-0.32302,-0.845406,0.974277,5.93127,-101.598,-0.27198,0.31344,1.90818
-0.328585,-8.34341,3.13029,0.379019,-0.328585,1.74345,3.43171,8.76525,-94.6346,0.556961,1.09629,2.80015
-0.312142,-8.07315,3.06523,0.38417,-0.312142,1.7617,3.38477,8.50222,-94.2375,0.574736,1.10425,2.77376
-0.335813,-8.26628,3.30525,0.356008,-0.335813,1.57226,3.22224,8.46568,-95.3931,0.475684,0.974885,2.56128
