b_Intercept,b_age_centered,b_Iage_centeredE2,b_Iage_centeredE3,sigma,Intercept,lp__
-0.284844,0.141952,-0.00485472,0.0000446495,1.29512,0.543854,-871.39
-0.182849,0.142087,-0.00518007,0.0000483634,1.29552,0.544059,-870.369
-0.217522,0.141982,-0.00500545,0.0000459537,1.29637,0.544327,-869.832
-0.237309,0.141233,-0.00474017,0.0000418245,1.29267,0.544259,-868.943
-0.201015,0.139453,-0.00496438,0.0000458908,1.28118,0.541257,-865.019
-0.229493,0.135285,-0.00451608,0.0000400923,1.27773,0.541128,-862.489
-0.218241,0.133205,-0.0044807,0.0000401111,1.28188,0.540837,-862.129
-0.0980033,0.128172,-0.00471875,0.0000441223,1.27106,0.541599,-858.83
-0.145297,0.122451,-0.00420354,0.0000381405,1.26513,0.539136,-853.384
-0.0685951,0.122731,-0.00461596,0.0000439273,1.26177,0.538308,-853.896
-0.0946451,0.120096,-0.00426478,0.0000392063,1.26094,0.539085,-851.45
-0.112852,0.117961,-0.00404496,0.0000364607,1.261,0.537376,-849.791
-0.0933295,0.119105,-0.00406098,0.0000358048,1.2605,0.536648,-850.656
-0.204924,0.118367,-0.00370587,0.0000319885,1.25612,0.535002,-851.348
-0.0793518,0.116118,-0.00407825,0.0000370759,1.25057,0.533539,-845.648
-0.091428,0.114954,-0.00396383,0.0000357544,1.25023,0.533898,-845.137
-0.0876634,0.11427,-0.00388399,0.0000345007,1.24953,0.533788,-844.871
-0.0688365,0.114124,-0.00406929,0.0000375439,1.23933,0.532522,-842.381
-0.00735883,0.116541,-0.00451,0.000043278,1.23842,0.533595,-846.487
-0.0367431,0.116534,-0.00454407,0.0000445547,1.23853,0.533686,-846.96
0.000598313,0.116641,-0.00453423,0.0000435026,1.2386,0.53343,-846.946
0.00913473,0.116629,-0.00453558,0.0000433461,1.23859,0.533435,-847.387
-0.186249,0.114697,-0.00352506,0.00002988,1.22958,0.535264,-845.571
-0.0559039,0.111182,-0.00411454,0.0000394414,1.22344,0.534323,-840.425
-0.0724402,0.111238,-0.00413171,0.0000400955,1.22344,0.534328,-841.939
-0.0675866,0.110208,-0.00377691,0.0000339042,1.23385,0.534441,-840.389
-0.0125144,0.101636,-0.00364294,0.0000340074,1.22392,0.533215,-834.502
-0.0186586,0.100562,-0.00356126,0.0000330831,1.22331,0.531888,-833.423
0.0397786,0.098264,-0.00357762,0.0000330902,1.21717,0.530228,-830.834
0.0491236,0.0941413,-0.00358607,0.0000348284,1.22252,0.528218,-829.999
0.0711204,0.0937083,-0.00364961,0.0000357119,1.22291,0.528235,-830.283
0.0336807,0.0931171,-0.00336024,0.0000314845,1.22251,0.529539,-829.022
0.0739668,0.0912479,-0.00327507,0.0000298293,1.21438,0.528059,-826.572
0.0786754,0.0909503,-0.00332517,0.0000307817,1.21464,0.528018,-826.335
0.0413447,0.0896128,-0.00304034,0.0000269269,1.21463,0.527486,-825.412
0.0833563,0.0898169,-0.00335541,0.0000316879,1.21296,0.525618,-824.567
0.056678,0.089907,-0.00330813,0.0000313607,1.21136,0.525667,-824.197
0.0247578,0.091044,-0.00330762,0.000031508,1.21237,0.523976,-824.771
0.0721776,0.0913351,-0.00330093,0.0000302151,1.2079,0.52387,-823.726
0.0498869,0.0917459,-0.0033406,0.0000312461,1.20876,0.52359,-823.451
0.0434622,0.0892043,-0.00324968,0.0000308003,1.21576,0.521853,-823.272
0.114624,0.0853015,-0.00305997,0.0000274947,1.21163,0.522685,-822.329
0.17037,0.0830373,-0.00333264,0.0000323056,1.20824,0.522478,-821.772
0.110669,0.0832051,-0.00323764,0.0000317938,1.20842,0.522863,-820.654
0.108692,0.0815638,-0.00295678,0.0000274196,1.20727,0.524449,-819.221
0.154033,0.0780644,-0.0027342,0.0000238764,1.1928,0.524495,-817.693
0.166895,0.0762951,-0.00304428,0.0000301147,1.18808,0.52513,-815.178
0.130666,0.0733213,-0.00243032,0.0000208363,1.17455,0.522101,-810.09
0.197554,0.0757267,-0.00286546,0.0000263361,1.16816,0.522339,-811.847
0.141415,0.0755642,-0.00267567,0.0000241359,1.16784,0.522334,-809.248
0.196287,0.073785,-0.00289638,0.0000277976,1.16669,0.522377,-809.229
0.116971,0.0772661,-0.00279278,0.000026052,1.16094,0.521258,-807.872
0.105312,0.0762784,-0.00259091,0.0000229868,1.15551,0.519653,-806.173
0.126609,0.0766328,-0.00270127,0.0000244181,1.15364,0.520527,-806.363
0.120447,0.0756809,-0.00282632,0.0000273053,1.15372,0.521566,-806.87
0.15909,0.0741522,-0.00270689,0.0000249564,1.15826,0.522528,-807.055
0.126491,0.073314,-0.00256624,0.0000234126,1.15453,0.520931,-805.023
0.190921,0.0682396,-0.00253473,0.0000236418,1.14882,0.519426,-801.579
0.138872,0.065492,-0.00217561,0.00001939,1.14563,0.520037,-800.493
0.15825,0.0650859,-0.00232996,0.0000219639,1.14772,0.518681,-799.76
0.196429,0.0656602,-0.0023376,0.0000210069,1.14923,0.518354,-800.493
0.174645,0.0664511,-0.00227881,0.0000200587,1.15074,0.518843,-801.257
0.194368,0.0629459,-0.00237735,0.0000230284,1.13977,0.520076,-798.195
0.258308,0.0555474,-0.00194186,0.0000169335,1.138,0.52246,-797.337
0.171863,0.0554608,-0.00181316,0.000016483,1.13293,0.522145,-796.567
0.221431,0.0574711,-0.00199009,0.0000177337,1.13652,0.520527,-795.751
0.192412,0.0570916,-0.00194525,0.0000176943,1.13784,0.5198,-795.509
0.214168,0.0567771,-0.00201748,0.0000186873,1.1375,0.519663,-794.882
0.181914,0.05782,-0.00180308,0.0000150148,1.13993,0.521485,-797.968
0.269305,0.0544173,-0.00211109,0.0000202512,1.14065,0.519481,-794.613
0.303466,0.0532515,-0.00207576,0.0000193715,1.13683,0.519574,-795.097
0.194886,0.055629,-0.00212483,0.0000215673,1.13725,0.518194,-796.769
0.248279,0.0555948,-0.00197523,0.0000176149,1.13859,0.516403,-793.925
0.166826,0.0539657,-0.0016891,0.0000148556,1.13647,0.516978,-794.483
0.233146,0.0517888,-0.00191782,0.0000186233,1.13443,0.5185,-792.388
0.253125,0.0525083,-0.00199212,0.0000192577,1.13915,0.519438,-793.404
0.263785,0.0500067,-0.00181442,0.000016781,1.1438,0.515948,-791.647
0.25805,0.0491018,-0.00173859,0.0000158995,1.14112,0.515493,-790.675
0.22317,0.0517366,-0.00170885,0.0000149705,1.14268,0.516697,-792.981
0.248266,0.0525833,-0.00200158,0.0000194798,1.13879,0.518276,-792.941
0.222985,0.0525686,-0.00197104,0.0000194757,1.13828,0.518247,-793.845
0.293641,0.0493632,-0.00185658,0.0000171782,1.13621,0.515364,-790.418
0.253317,0.0483273,-0.0017492,0.0000165064,1.13169,0.513829,-787.968
0.265814,0.048052,-0.00178969,0.0000171029,1.13219,0.51387,-787.875
0.246029,0.0439593,-0.00140776,0.0000122837,1.12954,0.512749,-786.36
0.248292,0.0446438,-0.00180491,0.0000192725,1.12601,0.513484,-790.132
0.342327,0.044901,-0.00168389,0.0000148697,1.12611,0.513583,-788.886
0.34762,0.0444854,-0.00178266,0.0000167732,1.12612,0.514164,-787.5
0.28576,0.0444879,-0.00178169,0.0000181081,1.12612,0.514163,-786.423
0.312391,0.0449292,-0.00168608,0.0000155485,1.12492,0.51339,-785.876
0.311688,0.0464194,-0.00174926,0.0000160211,1.12354,0.511262,-785.707
0.290605,0.0458809,-0.00175548,0.0000168388,1.1239,0.51137,-784.466
0.312982,0.0444108,-0.00184268,0.000018605,1.12178,0.511122,-783.855
0.357653,0.0440177,-0.00207682,0.000022093,1.12043,0.509844,-785.058
0.32375,0.0444461,-0.00204617,0.000022071,1.11993,0.509459,-785.052
0.316905,0.0438606,-0.00190235,0.0000198085,1.11516,0.508569,-782.002
0.326071,0.0439463,-0.00197587,0.0000209047,1.11623,0.507598,-782.377
0.321002,0.043168,-0.00180148,0.0000181428,1.11439,0.507529,-780.427
0.313834,0.036978,-0.00128912,0.0000115554,1.11092,0.505615,-776.602
0.265099,0.0360577,-0.00117875,0.0000110026,1.11023,0.50597,-777.937
0.28665,0.0394968,-0.00117351,0.00000884405,1.1068,0.503098,-778.12
0.326927,0.0381255,-0.00159388,0.0000163317,1.10633,0.503352,-775.156
0.293676,0.0422166,-0.00153971,0.0000141746,1.114,0.500222,-776.322
0.361276,0.0414636,-0.00185699,0.000018851,1.11298,0.498793,-776.787
0.283564,0.0407331,-0.00135416,0.0000115905,1.11442,0.498328,-775.667
0.257117,0.0416848,-0.00148558,0.0000141522,1.11414,0.497468,-775.207
0.332717,0.0379147,-0.00154512,0.0000152482,1.10465,0.496459,-771.249
0.231782,0.0405957,-0.00121031,0.0000100678,1.10863,0.495421,-774.178
0.270361,0.0378893,-0.00132919,0.0000126032,1.10484,0.494732,-771.009
0.275902,0.0405951,-0.00153902,0.000015112,1.09126,0.492949,-768.441
0.288584,0.039731,-0.00152429,0.0000149461,1.09018,0.492937,-767.735
0.262594,0.0387931,-0.00150173,0.0000155206,1.09424,0.49318,-770.395
0.311753,0.0401837,-0.00153385,0.0000143556,1.0901,0.490262,-766.891
0.385149,0.0361253,-0.00182203,0.0000198413,1.08581,0.489055,-766.493
0.372796,0.0371214,-0.00161451,0.0000158477,1.08715,0.489356,-766.391
0.27794,0.0347783,-0.0011692,0.0000107072,1.08537,0.4874,-762.991
0.381713,0.0335035,-0.00148705,0.0000148876,1.08646,0.488417,-763.707
0.357846,0.0346709,-0.00165658,0.0000180155,1.08283,0.488261,-763.87
0.295446,0.0298579,-0.00089113,0.00000737096,1.08243,0.487003,-761.211
0.396234,0.0317271,-0.00145138,0.0000146197,1.07128,0.484718,-759.174
0.268809,0.0353138,-0.00131272,0.000013277,1.07088,0.48559,-761.017
0.307939,0.0356649,-0.00149911,0.0000157326,1.06998,0.486943,-760.85
0.348526,0.0300275,-0.00117343,0.0000113162,1.06602,0.485851,-756.524
0.380515,0.02961,-0.00131806,0.0000134944,1.06317,0.486988,-756.861
0.297578,0.0313012,-0.00100607,0.00000878313,1.06061,0.486071,-757.164
0.329313,0.0292427,-0.000937945,0.00000773506,1.05544,0.485567,-755.665
0.359234,0.028374,-0.0010955,0.0000103338,1.05693,0.483808,-753.646
0.403283,0.0221013,-0.000947861,0.00000945032,1.064,0.484642,-752.829
0.466411,0.0223853,-0.00113217,0.0000113529,1.06064,0.485119,-756.137
0.413639,0.0200299,-0.000719692,0.00000597162,1.06491,0.486335,-754.823
0.417542,0.0200248,-0.000720382,0.00000590128,1.06491,0.486339,-755.17
0.352563,0.0199965,-0.000738377,0.00000766763,1.06485,0.48632,-754.421
0.401353,0.021142,-0.000837621,0.00000792835,1.06556,0.486622,-753.939
0.376254,0.0204463,-0.000658196,0.00000548807,1.06553,0.487135,-754.562
0.46722,0.0175581,-0.00094136,0.0000100489,1.06163,0.489221,-754.121
0.443713,0.0169468,-0.000931607,0.0000106342,1.06195,0.488268,-752.891
0.432984,0.0200128,-0.00108014,0.0000122571,1.06357,0.488719,-754.75
0.483485,0.0178464,-0.0012548,0.0000153252,1.06486,0.488231,-756.761
0.453611,0.0165372,-0.000865744,0.00000937154,1.06311,0.487679,-752.528
0.485325,0.0174269,-0.00114772,0.0000134998,1.0629,0.488409,-755.117
0.482069,0.0173871,-0.0011692,0.0000139866,1.06275,0.488482,-755.335
0.431567,0.018674,-0.00094376,0.0000103516,1.06218,0.488017,-753.132
0.421825,0.0121384,-0.00045172,0.00000435455,1.05977,0.486362,-749.873
0.420854,0.0132845,-0.000708372,0.00000864421,1.05921,0.488325,-752.242
0.455094,0.0128095,-0.000594242,0.00000601675,1.05814,0.489073,-751.086
0.462412,0.00929758,-0.000388665,0.00000354813,1.05447,0.485606,-748.024
0.426805,0.00775642,-0.000155749,0.000000709131,1.05537,0.485322,-748.42
0.430465,0.00783496,-0.000239532,0.00000214154,1.05581,0.485407,-747.841
0.534568,0.00509464,-0.000674991,0.00000916161,1.04687,0.487633,-747.377
0.46192,0.0012774,-0.0000240194,0.000000415384,1.04873,0.486574,-745.445
0.506325,0.00112932,-0.000254712,0.00000376281,1.05,0.486483,-744.534
0.465144,0.00625547,-0.000424948,0.00000548156,1.04763,0.484366,-744.913
0.485065,0.00679764,-0.00031926,0.0000028861,1.04601,0.485781,-746.29
0.485811,0.00458968,-0.000381419,0.00000495075,1.04096,0.483668,-742.662
0.459726,0.00543452,-0.000202673,0.00000186939,1.03518,0.484591,-743.096
0.48333,0.00450766,-0.000250351,0.00000264062,1.03427,0.484442,-742.313
0.477007,0.00506375,-0.000352422,0.000004419,1.03417,0.484627,-742.28
0.484142,0.00506547,-0.000352166,0.00000425734,1.03416,0.484627,-742.232
0.499025,0.00361287,-0.000326179,0.00000412432,1.02892,0.48586,-741.668
0.518008,0.00100897,-0.000256798,0.00000360869,1.02586,0.486925,-741.004
0.516706,0.00147798,-0.000300596,0.00000422403,1.0271,0.486339,-741.022
0.510911,-0.00360167,-0.0000670495,0.00000226544,1.03012,0.484823,-739.72
0.517666,0.00135985,-0.000313757,0.00000445342,1.02426,0.48429,-739.488
0.511137,0.00108185,-0.000171522,0.00000208173,1.02152,0.48364,-738.965
0.524142,-0.00243542,-0.0000363858,0.00000082583,1.02086,0.48179,-736.739
0.524943,-0.00201377,-0.0000749913,0.00000132012,1.01996,0.481192,-736.336
0.564196,-0.00484485,-0.000306184,0.00000591394,1.03006,0.478032,-736.47
0.537523,-0.00345269,0.000138728,-0.00000230867,1.02772,0.478907,-739.384
0.546951,-0.00215068,-0.000288175,0.00000475569,1.02344,0.477715,-735.052
0.511023,-0.000656044,-0.000114039,0.00000164844,1.02529,0.476913,-735.181
0.542465,-0.00311025,-0.0000699162,0.00000127229,1.02653,0.478559,-735.916
0.515151,-0.00363059,-0.000107019,0.00000279921,1.0273,0.479178,-736.038
0.513385,-0.00116351,-0.000120932,0.00000199168,1.03377,0.47885,-737.205
0.543416,-0.00614155,-0.0000499398,0.00000216742,1.02933,0.475734,-733.361
0.623362,-0.00675826,-0.000309281,0.00000549094,1.02945,0.476438,-736.441
0.545696,-0.00551697,-0.000268269,0.00000588981,1.02735,0.476746,-736.175
0.479768,-0.00309762,-0.0000945576,0.00000299727,1.02769,0.47416,-735.434
0.553083,-0.00310292,-0.0000955739,0.0000014137,1.02769,0.474161,-734.543
0.5488,-0.00471623,-0.0000833799,0.00000195943,1.03801,0.472353,-733.642
0.563234,-0.00767263,-0.000147338,0.00000405132,1.03576,0.468469,-730.889
0.500938,-0.00720459,0.000213925,-0.00000146927,1.03195,0.46792,-729.965
0.534339,-0.00580913,-0.0000408135,0.00000187287,1.03343,0.467636,-729.768
0.470196,-0.00179456,-0.0000518182,0.0000016808,1.02784,0.466902,-730.453
0.565034,-0.00440513,-0.000204799,0.00000359423,1.02986,0.467258,-730.269
0.526932,-0.00790969,0.0000990399,0.000000368385,1.0268,0.466739,-727.67
0.504091,-0.00775544,0.000222473,-0.00000151929,1.03218,0.464815,-728.109
0.518629,-0.00631292,0.0000449922,0.000000828755,1.02486,0.466318,-727.551
0.562613,-0.00789438,-0.000117967,0.00000354555,1.02362,0.464995,-726.657
0.568487,-0.0102627,-0.0000229965,0.00000279362,1.02212,0.468501,-727.744
0.512342,-0.00521557,0.000104023,-0.000000527573,1.02588,0.47008,-730.32
0.560404,-0.00568314,-0.000160607,0.00000356187,1.02471,0.472463,-731.295
0.546576,-0.00707138,0.0000274995,0.0000010053,1.02492,0.472199,-730.425
0.526411,-0.0059378,0.00013737,-0.00000107222,1.0259,0.472717,-731.798
0.567657,-0.0087357,-0.0000154381,0.00000204354,1.02894,0.470756,-729.998
0.538167,-0.0125522,0.000348691,-0.00000231172,1.02697,0.471733,-729.556
0.528573,-0.013167,0.000459967,-0.00000390152,1.02939,0.470814,-729.838
0.503637,-0.0136681,0.000587536,-0.00000548376,1.0304,0.470936,-731.543
0.659383,-0.0197247,0.0000853593,0.00000304622,1.03129,0.470268,-729.575
0.621216,-0.0204642,0.000280068,0.000000622913,1.03083,0.470483,-728.526
0.566174,-0.0200407,0.000695982,-0.00000602806,1.02921,0.470698,-728.066
0.648842,-0.0226853,0.000321907,0.000000196094,1.02469,0.468803,-725.621
0.597399,-0.0230935,0.000682408,-0.00000512308,1.02466,0.469885,-725.48
0.56734,-0.0221909,0.000713686,-0.00000542598,1.02649,0.470663,-727.768
0.591381,-0.0222359,0.000737558,-0.00000637007,1.0257,0.470777,-726.584
0.688592,-0.0278862,0.000455802,-0.00000085127,1.01807,0.468016,-723.045
0.609456,-0.0274441,0.000844709,-0.00000642098,1.01567,0.471155,-724.363
0.695627,-0.0308345,0.000727586,-0.00000458127,1.01747,0.473874,-724.292
0.626879,-0.0302597,0.000940153,-0.00000726379,1.0165,0.473382,-725.137
0.615098,-0.0286371,0.000951073,-0.00000790959,1.01485,0.474223,-725.69
0.631135,-0.0285512,0.00084365,-0.00000632079,1.0149,0.474055,-725.003
0.740656,-0.033434,0.000755579,-0.00000495228,1.02445,0.472798,-725.496
0.684386,-0.0336026,0.000827046,-0.000004948,1.02516,0.473534,-725.481
0.758291,-0.0344678,0.000598909,-0.00000196152,1.02343,0.474055,-726.583
0.673691,-0.0366495,0.00126439,-0.0000115031,1.02606,0.470122,-723.668
0.723242,-0.0371298,0.000987036,-0.00000724504,1.02294,0.470714,-722.151
0.720566,-0.0382115,0.00107142,-0.00000825562,1.02467,0.47104,-722.384
0.721507,-0.0392029,0.00109054,-0.000008175,1.02062,0.471657,-721.789
0.711546,-0.0375585,0.00103138,-0.00000760994,1.01952,0.47102,-721.571
0.729399,-0.0375098,0.000954411,-0.00000663727,1.01279,0.469433,-719.699
0.696953,-0.0365052,0.00104546,-0.00000804433,1.01079,0.469817,-719.673
0.686069,-0.0347913,0.000998015,-0.00000773396,0.999694,0.467907,-717.173
0.705537,-0.0363798,0.000973682,-0.00000700106,0.997671,0.468119,-716.614
0.718145,-0.0367142,0.00107959,-0.00000906266,0.99601,0.469013,-717.626
0.780687,-0.0408612,0.00105001,-0.00000806568,0.991027,0.46803,-716.79
0.743436,-0.0433711,0.00131201,-0.0000110516,0.98809,0.464247,-712.106
0.708424,-0.0415317,0.0010381,-0.00000601076,0.987251,0.466006,-716.009
0.753705,-0.0400973,0.00108948,-0.00000861325,0.986751,0.464796,-713.407
0.734049,-0.0404301,0.000934321,-0.00000518001,0.985187,0.464473,-713.222
0.717446,-0.0380343,0.00103115,-0.00000769369,0.985899,0.463244,-711.726
0.715131,-0.0373341,0.00101759,-0.00000769277,0.988132,0.463756,-712.548
0.708233,-0.0376415,0.000977379,-0.00000674108,0.984457,0.46021,-709.902
0.730878,-0.0377216,0.00106207,-0.00000880607,0.986539,0.458258,-710.559
0.689904,-0.0339127,0.000816935,-0.00000508561,0.982135,0.457953,-709.176
0.668738,-0.0367201,0.00117456,-0.00000998814,0.982699,0.457244,-708.549
0.738949,-0.0385893,0.000834059,-0.00000442922,0.981272,0.456525,-708.11
0.756989,-0.0383609,0.000739034,-0.00000318848,0.979043,0.455801,-708.369
0.673966,-0.0401165,0.00140973,-0.0000129418,0.978508,0.456813,-708.135
0.724755,-0.0395824,0.000885431,-0.00000461927,0.974535,0.456796,-707.567
0.683483,-0.0371343,0.00121444,-0.0000108283,0.971559,0.458815,-708.289
0.713432,-0.0375798,0.0011229,-0.0000095899,0.97197,0.459145,-708.491
0.71281,-0.035737,0.000866354,-0.00000570322,0.973999,0.457275,-707.233
0.656721,-0.0362891,0.00113593,-0.00000921563,0.97236,0.456706,-706.94
0.666083,-0.0319813,0.00070675,-0.00000345155,0.970642,0.455114,-707.327
0.647571,-0.0335566,0.00106513,-0.0000090075,0.968975,0.452841,-704.631
0.700145,-0.0334894,0.000713649,-0.00000374669,0.965128,0.450906,-703.155
0.690853,-0.0351934,0.00109827,-0.00000992852,0.962194,0.448758,-702.721
0.739481,-0.0392453,0.00093478,-0.00000624467,0.961718,0.445692,-698.54
0.680973,-0.0428543,0.00136311,-0.0000112874,0.961111,0.444561,-696.825
0.666418,-0.0451854,0.00149956,-0.0000125063,0.958471,0.442016,-695.975
0.712568,-0.0467145,0.00141583,-0.000011314,0.954951,0.441047,-692.683
0.685003,-0.0469399,0.00156905,-0.0000134258,0.954539,0.441561,-694.098
0.747752,-0.046218,0.00134296,-0.000010915,0.951872,0.443118,-693.68
0.725346,-0.0466676,0.00127665,-0.00000900448,0.9519,0.442992,-693.952
0.714091,-0.0483545,0.0013476,-0.00000931055,0.95424,0.443318,-696.05
0.735109,-0.0490645,0.00160863,-0.0000143172,0.957526,0.441189,-693.6
0.795501,-0.0530736,0.00136176,-0.00000931182,0.950785,0.440853,-691.317
0.814818,-0.0555879,0.00153496,-0.0000118199,0.952069,0.440535,-690.637
0.81276,-0.055589,0.00153981,-0.0000118641,0.952047,0.440522,-690.549
0.746021,-0.0554352,0.00172183,-0.0000138615,0.952343,0.439061,-690.299
0.789145,-0.0566267,0.00155526,-0.0000113199,0.954942,0.433737,-686.888
0.793529,-0.0555064,0.00162773,-0.0000132457,0.953609,0.433941,-686.788
0.769482,-0.0602987,0.00181119,-0.0000139589,0.951426,0.434695,-687.671
0.811838,-0.0614924,0.00179643,-0.0000141615,0.94586,0.431137,-682.712
0.790446,-0.059414,0.0016941,-0.0000128027,0.944262,0.427751,-681.114
0.742045,-0.0541916,0.00167218,-0.0000136563,0.944511,0.427845,-681.881
0.804163,-0.0566664,0.00164206,-0.0000133271,0.942312,0.429397,-682.448
0.763448,-0.0584438,0.00180634,-0.0000146585,0.940775,0.430251,-682.34
0.799745,-0.0573127,0.00154729,-0.000011172,0.94134,0.43046,-682.725
0.787389,-0.0564828,0.00179293,-0.0000158192,0.944125,0.429646,-683.967
0.830938,-0.0634508,0.00176698,-0.0000132123,0.937796,0.42904,-680.365
0.798408,-0.0608751,0.00191829,-0.0000163977,0.937411,0.430772,-681.73
0.774452,-0.0577923,0.00191667,-0.0000171976,0.934687,0.431456,-683.358
0.770971,-0.0564748,0.00147722,-0.00000966082,0.930108,0.428677,-682.716
0.74329,-0.0505455,0.00138366,-0.0000099879,0.929108,0.427511,-680.231
0.706965,-0.0528123,0.00164212,-0.0000130005,0.931554,0.425377,-680.336
0.734825,-0.0526334,0.00157807,-0.0000125613,0.93669,0.422951,-677.884
0.802447,-0.0547691,0.00154952,-0.0000125802,0.934123,0.42231,-678.273
0.708134,-0.054104,0.00163886,-0.0000124805,0.930939,0.421346,-678.575
0.738619,-0.0567732,0.00174034,-0.0000137797,0.931151,0.423842,-678.006
0.743689,-0.0578308,0.00188724,-0.0000161284,0.932454,0.423953,-677.696
0.761766,-0.0540975,0.00156593,-0.0000123149,0.928615,0.421211,-675.191
0.728767,-0.0508914,0.00150888,-0.0000120079,0.929242,0.419214,-674.653
0.756455,-0.0500956,0.00147213,-0.0000123037,0.928445,0.41856,-675.549
0.722007,-0.0509468,0.00143261,-0.0000104326,0.930051,0.419023,-675.563
0.706361,-0.0481668,0.00130025,-0.00000891048,0.927003,0.417772,-675.441
0.668386,-0.0463412,0.00141738,-0.0000110343,0.923555,0.418525,-675.834
0.742084,-0.0532378,0.00142384,-0.00000980155,0.920166,0.414045,-671.113
0.726007,-0.0534702,0.00151086,-0.0000109507,0.921182,0.414097,-671.386
0.750364,-0.0511072,0.00151924,-0.0000127128,0.918138,0.412954,-670.094
0.704945,-0.0510772,0.00149354,-0.0000112422,0.916016,0.413676,-670.513
0.757479,-0.0510426,0.00124092,-0.00000775478,0.915868,0.413338,-670.664
0.689118,-0.0463173,0.00159133,-0.0000148526,0.914543,0.411896,-671.755
0.741228,-0.0470692,0.00124019,-0.00000916966,0.913216,0.412445,-669.535
0.711956,-0.0474092,0.00143203,-0.0000119408,0.91041,0.411355,-668.164
0.674883,-0.0492582,0.00163754,-0.0000141454,0.910666,0.409243,-667.307
0.729334,-0.0483982,0.0013837,-0.0000110115,0.910722,0.410389,-667.285
0.743507,-0.0504696,0.0015063,-0.0000126709,0.91203,0.410048,-667.65
0.737821,-0.0517776,0.00160989,-0.000013891,0.912178,0.409379,-666.974
0.793081,-0.0558068,0.00152674,-0.0000117615,0.907039,0.410093,-665.886
0.776309,-0.0559762,0.00161768,-0.0000129769,0.908325,0.411006,-666.024
0.771176,-0.0581131,0.00178127,-0.0000149711,0.903564,0.409276,-663.986
0.760618,-0.0568583,0.0015257,-0.0000105965,0.899558,0.408654,-664.428
