b_Intercept,b_age_centered,sigma,Intercept,lp__
-0.291241,-0.00125148,0.43708,-0.316634,-204.24
-0.268404,-0.00261059,0.441001,-0.321375,-204.83
-0.287177,-0.00145187,0.436553,-0.316637,-204.141
-0.276048,-0.00169756,0.433119,-0.310493,-204.27
-0.27074,-0.00102363,0.45032,-0.291511,-205.975
-0.260368,-0.00121397,0.434615,-0.285,-206.199
-0.26492,-0.00139939,0.437725,-0.293315,-205.145
-0.269894,-0.0025504,0.448614,-0.321643,-205.053
-0.251937,-0.00226132,0.439081,-0.297821,-204.991
-0.329282,-0.000167974,0.446783,-0.33269,-206.563
-0.291634,-0.00177363,0.440721,-0.327622,-204.332
-0.293338,-0.00211336,0.440394,-0.336219,-204.966
-0.271864,-0.00119493,0.438945,-0.29611,-205.035
-0.215965,-0.00227468,0.432785,-0.26212,-210.161
-0.315159,-0.00196662,0.455403,-0.355063,-207.694
-0.324251,-0.0014085,0.44267,-0.352831,-206.629
-0.29883,-0.00193035,0.453372,-0.337998,-205.688
-0.304035,-0.000490929,0.457387,-0.313997,-206.333
-0.243302,-0.00297053,0.447907,-0.303576,-205.952
-0.282707,-0.0025557,0.446674,-0.334564,-205.49
-0.316383,-0.00010593,0.429912,-0.318532,-206.476
-0.283588,-0.0018252,0.435275,-0.320623,-204.178
-0.264814,-0.00205001,0.432264,-0.30641,-204.548
-0.279126,-0.00210781,0.428805,-0.321895,-204.682
-0.269143,-0.00236131,0.436255,-0.317056,-204.481
-0.273173,-0.00215864,0.445908,-0.316974,-204.438
-0.304246,-0.000752038,0.447596,-0.319505,-205.039
-0.302577,-0.000774214,0.448167,-0.318286,-205.032
-0.245285,-0.0029252,0.438225,-0.30464,-205.587
-0.269078,-0.00154314,0.439381,-0.30039,-204.571
-0.246023,-0.00281644,0.43865,-0.30317,-205.443
-0.29422,-0.000888201,0.438012,-0.312242,-204.621
-0.278321,-0.00150346,0.43425,-0.308827,-204.293
-0.296,-0.000853572,0.437053,-0.313319,-204.663
-0.257486,-0.00219157,0.454716,-0.301955,-205.52
-0.270386,-0.00102892,0.454446,-0.291263,-206.351
-0.313275,-0.00184867,0.422996,-0.350785,-207.478
-0.294366,-0.00252997,0.425463,-0.345701,-207.107
-0.298268,-0.00236926,0.42635,-0.346342,-206.869
-0.265486,-0.00199407,0.447416,-0.305947,-204.615
-0.255207,-0.00233228,0.447273,-0.302531,-205.008
-0.347697,0.0000401719,0.456364,-0.346882,-208.961
-0.292164,-0.00184172,0.447911,-0.329534,-204.704
-0.286932,-0.000983944,0.431171,-0.306897,-204.883
-0.273476,-0.00155385,0.431895,-0.305005,-204.526
-0.2903,-0.00118755,0.438119,-0.314396,-204.284
-0.301369,-0.000714216,0.435972,-0.315861,-204.872
-0.286142,-0.00138775,0.433783,-0.3143,-204.255
-0.292939,-0.00072814,0.438034,-0.307714,-204.955
-0.266442,-0.00285854,0.434812,-0.324444,-205.401
-0.28051,-0.00278805,0.440901,-0.337082,-205.864
-0.311434,-0.000025577,0.434747,-0.311953,-206.426
-0.256965,-0.00258952,0.443075,-0.309508,-204.882
-0.25479,-0.00300177,0.441882,-0.315698,-205.498
-0.325568,-0.000564354,0.422372,-0.337019,-207.099
-0.276056,-0.00150641,0.473597,-0.306622,-208.218
-0.307507,-0.00177952,0.419951,-0.343615,-207.032
-0.301504,-0.00167842,0.44089,-0.33556,-204.774
-0.287483,-0.000737237,0.444776,-0.302442,-205.257
-0.300428,-0.000869114,0.425929,-0.318063,-205.301
-0.312917,-0.000807321,0.426596,-0.329298,-205.645
-0.311908,-0.000734428,0.444121,-0.32681,-205.082
-0.295655,-0.00131803,0.429764,-0.322399,-204.578
-0.295776,-0.00167214,0.430574,-0.329705,-204.686
-0.288983,-0.0019421,0.431878,-0.328389,-204.599
-0.32897,-0.000223241,0.431894,-0.3335,-206.594
-0.296264,-0.000991368,0.43035,-0.316379,-204.754
-0.291034,-0.00250602,0.429059,-0.341883,-206.293
-0.31772,-0.000915955,0.428555,-0.336306,-205.761
-0.282287,-0.00271332,0.422616,-0.337342,-206.934
-0.277459,-0.00266046,0.428747,-0.331442,-205.727
-0.292203,-0.000613136,0.448873,-0.304644,-205.562
-0.287055,-0.00151872,0.442616,-0.317871,-204.155
-0.291437,-0.00107592,0.44941,-0.313269,-204.776
-0.29087,-0.0018267,0.445612,-0.327935,-204.503
-0.27488,-0.00183132,0.426578,-0.312039,-204.723
-0.300508,-0.00122267,0.448488,-0.325317,-204.717
-0.289702,-0.00186254,0.450104,-0.327494,-204.776
-0.294704,-0.00130809,0.451967,-0.321246,-204.836
-0.283758,-0.000959336,0.445789,-0.303224,-204.972
-0.312642,-0.000936391,0.434307,-0.331642,-205.056
-0.309448,-0.000726964,0.439634,-0.324198,-204.924
-0.274073,-0.00170128,0.44399,-0.308594,-204.286
-0.292668,-0.00175392,0.438817,-0.328257,-204.346
-0.296604,-0.00200884,0.42961,-0.337365,-205.357
-0.292271,-0.00152655,0.42991,-0.323246,-204.498
-0.27891,-0.00161745,0.43683,-0.311729,-204.138
-0.288471,-0.00119309,0.442918,-0.312679,-204.352
-0.269275,-0.00162981,0.450787,-0.302345,-204.937
-0.266332,-0.0018415,0.446786,-0.303697,-204.616
-0.302493,-0.00120348,0.428405,-0.326913,-204.912
-0.264511,-0.00220196,0.453247,-0.309191,-205.106
-0.265553,-0.00212856,0.457959,-0.308743,-205.595
-0.269067,-0.0021938,0.423204,-0.31358,-205.291
-0.300627,-0.000968995,0.44337,-0.320288,-204.581
-0.301111,-0.00155914,0.445081,-0.332748,-204.718
-0.290771,-0.00149018,0.433264,-0.321008,-204.268
-0.28564,-0.00126685,0.444223,-0.311346,-204.365
-0.261142,-0.00214114,0.449334,-0.304587,-204.883
-0.247752,-0.0020052,0.459015,-0.288439,-206.895
-0.280364,-0.000837877,0.457261,-0.297365,-206.407
-0.301182,-0.00175942,0.435202,-0.336881,-204.932
-0.322062,-0.00111143,0.427882,-0.344613,-206.386
-0.279377,-0.00164939,0.423771,-0.312844,-205.003
-0.282823,-0.00193182,0.428857,-0.322021,-204.58
-0.277692,-0.00160408,0.440665,-0.310239,-204.165
-0.2648,-0.00200536,0.445146,-0.30549,-204.52
-0.291906,-0.00148977,0.432323,-0.322135,-204.335
-0.309126,-0.00180224,0.434342,-0.345695,-205.806
-0.302646,-0.00208844,0.434254,-0.345022,-205.859
-0.337073,-0.000505167,0.433307,-0.347324,-207.17
-0.28119,-0.0026875,0.434435,-0.335721,-205.697
-0.287842,-0.000601371,0.445883,-0.300044,-205.649
-0.229075,-0.00333301,0.454117,-0.296704,-207.625
-0.266849,-0.00215212,0.452094,-0.310517,-204.93
-0.302363,-0.00166777,0.429777,-0.336203,-205.161
-0.294833,-0.00196389,0.429957,-0.334682,-205.102
-0.29553,-0.00138041,0.43165,-0.32354,-204.451
-0.28227,-0.00235902,0.440907,-0.330136,-204.811
-0.272733,-0.0020491,0.436973,-0.314311,-204.21
-0.279065,-0.00178164,0.436664,-0.315216,-204.107
-0.275996,-0.00179901,0.444913,-0.3125,-204.251
-0.249133,-0.00188815,0.432543,-0.287445,-205.874
-0.247212,-0.00163678,0.425861,-0.280423,-207.304
-0.242695,-0.00144671,0.431194,-0.27205,-208.148
-0.224688,-0.00218696,0.431884,-0.269063,-208.792
-0.19961,-0.00345435,0.431461,-0.269702,-211.113
-0.286657,-0.00244358,0.431043,-0.336239,-205.561
-0.254599,-0.00209347,0.438563,-0.297077,-204.912
-0.259729,-0.00174408,0.440164,-0.295118,-204.927
-0.287409,-0.00189567,0.449303,-0.325874,-204.666
-0.275869,-0.00151363,0.438209,-0.306582,-204.282
-0.258946,-0.00223617,0.446097,-0.304319,-204.772
-0.248937,-0.00230898,0.455738,-0.295788,-206.105
-0.282624,-0.000421302,0.444997,-0.291173,-206.611
-0.254219,-0.00215028,0.420409,-0.29785,-206.332
-0.293776,-0.00217152,0.43781,-0.337838,-205.141
-0.271736,-0.00133184,0.434132,-0.29876,-204.855
-0.279247,-0.00145154,0.433977,-0.3087,-204.324
-0.284499,-0.00185798,0.445758,-0.322199,-204.338
-0.300615,-0.00131851,0.447419,-0.327369,-204.662
-0.26908,-0.0022061,0.431628,-0.313844,-204.52
-0.300433,-0.00149845,0.439481,-0.330838,-204.496
-0.268687,-0.00131993,0.444096,-0.29547,-205.078
-0.284191,-0.000500342,0.443272,-0.294344,-206.138
-0.245305,-0.00271022,0.427341,-0.300298,-206.003
-0.2733,-0.0011592,0.435462,-0.296821,-205.069
-0.259433,-0.00216264,0.435267,-0.303314,-204.64
-0.274465,-0.00120107,0.425355,-0.298835,-205.602
-0.267735,-0.00134724,0.42539,-0.295071,-205.787
-0.27162,-0.00134547,0.424872,-0.298921,-205.551
-0.267434,-0.00180934,0.445535,-0.304147,-204.525
-0.260374,-0.00193178,0.448411,-0.299571,-204.961
-0.277926,-0.00134965,0.440794,-0.305311,-204.406
-0.257355,-0.00212711,0.445952,-0.300515,-204.871
-0.296007,-0.000322691,0.443597,-0.302555,-205.963
-0.282691,-0.00261713,0.443509,-0.335795,-205.538
-0.278217,-0.00291162,0.442901,-0.337296,-206.137
-0.335731,-0.000189776,0.445799,-0.339582,-206.962
-0.232332,-0.00256594,0.434549,-0.284396,-206.738
-0.272484,-0.00098576,0.449128,-0.292485,-205.846
-0.26711,-0.00123188,0.441517,-0.292106,-205.351
-0.246409,-0.00227926,0.44422,-0.292657,-205.49
-0.279439,-0.00195467,0.42318,-0.319101,-205.131
-0.287021,-0.00159248,0.421326,-0.319334,-205.328
-0.278951,-0.00146411,0.420922,-0.308659,-205.525
-0.27581,-0.00154992,0.431098,-0.307259,-204.484
-0.278409,-0.00166177,0.433086,-0.312128,-204.24
-0.269899,-0.00236249,0.439371,-0.317836,-204.456
-0.305416,-0.00077667,0.431216,-0.321176,-205.028
-0.256805,-0.00258683,0.453462,-0.309294,-205.538
-0.280625,-0.00254978,0.435119,-0.332362,-205.234
-0.294074,-0.00169266,0.434727,-0.328419,-204.419
-0.282217,-0.00162006,0.449423,-0.315089,-204.485
-0.28357,-0.00142608,0.431726,-0.312507,-204.356
-0.287083,-0.00188269,0.430576,-0.325284,-204.53
-0.294981,-0.00131652,0.424218,-0.321694,-205.094
-0.275909,-0.00193126,0.440553,-0.315096,-204.142
-0.279763,-0.00180607,0.436762,-0.31641,-204.107
-0.244065,-0.00292133,0.437413,-0.303341,-205.652
-0.292456,-0.00120478,0.419169,-0.316902,-205.838
-0.267981,-0.000759986,0.429767,-0.283402,-207.225
-0.257795,-0.00126183,0.429287,-0.283398,-206.701
-0.259444,-0.0016153,0.428207,-0.292219,-205.666
-0.271939,-0.00131613,0.430678,-0.298645,-205.056
-0.278736,-0.00138727,0.449731,-0.306885,-204.728
-0.272756,-0.00135542,0.424243,-0.300259,-205.53
-0.24254,-0.00245887,0.429286,-0.292432,-206.06
-0.237101,-0.00157552,0.434783,-0.26907,-208.406
-0.278063,-0.00153369,0.427676,-0.309182,-204.684
-0.253397,-0.0032575,0.443298,-0.319494,-206.129
-0.317658,-0.00088438,0.437703,-0.335603,-205.29
-0.246209,-0.00254181,0.428306,-0.297784,-205.813
-0.241711,-0.00274399,0.428581,-0.297388,-206.146
-0.313945,-0.000285417,0.45944,-0.319736,-206.992
-0.238247,-0.00291106,0.441305,-0.297315,-205.976
-0.24309,-0.00213082,0.465991,-0.286326,-208.204
-0.250357,-0.00125721,0.458977,-0.275867,-208.413
-0.242655,-0.00160419,0.457815,-0.275205,-208.24
-0.255173,-0.00147968,0.440668,-0.285196,-205.923
-0.300807,-0.00204466,0.443793,-0.342295,-205.498
-0.304376,-0.000221395,0.446282,-0.308868,-206.038
-0.263553,-0.00178561,0.439685,-0.299784,-204.602
-0.276519,-0.00189631,0.442952,-0.314997,-204.18
-0.263736,-0.00217003,0.427552,-0.307768,-204.924
-0.286531,-0.00116928,0.422552,-0.310257,-205.436
-0.26993,-0.00246565,0.446371,-0.31996,-204.786
-0.256847,-0.00298806,0.443775,-0.317477,-205.514
-0.285023,-0.000269016,0.437774,-0.290482,-206.953
-0.238816,-0.0030859,0.435684,-0.301431,-206.151
-0.226852,-0.00355047,0.435221,-0.298894,-207.568
-0.226852,-0.00355047,0.435221,-0.298894,-207.568
-0.307771,-0.000113982,0.445694,-0.310084,-206.236
-0.2241,-0.00331832,0.437286,-0.291431,-207.43
-0.295885,-0.00188771,0.435916,-0.334188,-204.746
-0.294326,-0.0017488,0.450022,-0.329811,-204.849
-0.27771,-0.00183007,0.438231,-0.314844,-204.102
-0.27225,-0.00160882,0.436369,-0.304895,-204.355
-0.291509,-0.000745623,0.460248,-0.306638,-206.457
-0.261137,-0.00194765,0.454974,-0.300656,-205.474
-0.282839,-0.000503666,0.457701,-0.293059,-207.272
-0.338067,-0.000558825,0.429008,-0.349406,-207.645
-0.338985,-0.000626511,0.429418,-0.351697,-207.789
-0.319778,-0.000714089,0.435387,-0.334267,-205.495
-0.251118,-0.00241135,0.45053,-0.300046,-205.445
-0.276676,-0.00111417,0.449126,-0.299283,-205.225
-0.274965,-0.00223196,0.433759,-0.320253,-204.456
-0.293627,-0.00113078,0.427974,-0.316571,-204.794
-0.306024,-0.000439861,0.439906,-0.31495,-205.32
-0.26774,-0.00247339,0.438873,-0.317927,-204.588
-0.301406,-0.000805144,0.438621,-0.317743,-204.7
-0.303775,-0.00210512,0.435795,-0.346489,-205.977
-0.302032,-0.00161319,0.449059,-0.334765,-205.059
-0.311295,-0.00194908,0.452075,-0.350843,-206.843
-0.293741,-0.000787287,0.429891,-0.309716,-205.144
-0.286496,-0.00125336,0.426849,-0.311928,-204.835
-0.247861,-0.00248804,0.427248,-0.298345,-205.797
-0.300398,-0.00100754,0.437163,-0.320842,-204.494
-0.247772,-0.00371559,0.440835,-0.323164,-207.479
-0.235993,-0.00411754,0.443571,-0.319541,-208.855
-0.240309,-0.00243921,0.457072,-0.289802,-206.877
-0.207405,-0.00396743,0.455065,-0.287907,-210.321
-0.214336,-0.00358265,0.45596,-0.287031,-209.288
-0.213531,-0.00345872,0.457759,-0.283712,-209.489
-0.253693,-0.00240515,0.430027,-0.302496,-205.193
-0.284048,-0.00237614,0.448045,-0.332262,-205.208
-0.306947,-0.00166092,0.422612,-0.340648,-206.311
-0.290961,-0.00166978,0.424035,-0.324842,-205.088
-0.253665,-0.00283601,0.457374,-0.31121,-206.307
-0.28322,-0.000863846,0.461506,-0.300748,-206.737
-0.291589,-0.000660034,0.460696,-0.304982,-206.701
-0.257346,-0.00264004,0.450386,-0.310914,-205.309
-0.24352,-0.00344251,0.434016,-0.313371,-206.737
-0.311063,0.000243225,0.441936,-0.306128,-207.245
-0.258914,-0.00257555,0.434818,-0.311174,-204.847
-0.313473,-0.00100589,0.445005,-0.333884,-205.129
-0.283557,-0.00270709,0.442108,-0.338486,-205.851
-0.331309,-0.00103742,0.451064,-0.35236,-207.213
-0.308511,-0.00199552,0.447671,-0.349002,-206.345
-0.302325,-0.00149371,0.446346,-0.332634,-204.786
-0.258622,-0.00210384,0.43065,-0.301311,-204.926
-0.312492,-0.00112031,0.440381,-0.335224,-204.997
-0.301092,-0.0011606,0.456947,-0.324641,-205.539
-0.295441,-0.00132805,0.455098,-0.322388,-205.161
-0.285119,-0.00169886,0.449184,-0.31959,-204.48
-0.260871,-0.00308116,0.447381,-0.32339,-205.948
-0.23252,-0.00367238,0.43024,-0.307036,-207.854
-0.27987,-0.00051579,0.444443,-0.290336,-206.492
-0.28723,-0.00270099,0.433795,-0.342035,-206.29
-0.356218,0.000441252,0.439871,-0.347265,-209.462
-0.303353,-0.00143337,0.434702,-0.332437,-204.684
-0.283585,-0.0016155,0.452279,-0.316364,-204.721
-0.288266,-0.000841719,0.422648,-0.305345,-205.976
-0.274049,-0.00234273,0.433505,-0.321585,-204.6
-0.285613,-0.00155465,0.440039,-0.317158,-204.097
-0.282823,-0.00180384,0.439047,-0.319424,-204.108
-0.303864,-0.000954575,0.432651,-0.323233,-204.752
-0.333085,0.000202743,0.431684,-0.328972,-207.532
-0.302265,-0.000721249,0.43914,-0.316899,-204.819
-0.285533,-0.00155323,0.442606,-0.317049,-204.144
-0.271257,-0.00229137,0.446924,-0.317751,-204.607
-0.287416,-0.00216701,0.447605,-0.331387,-204.942
-0.287536,-0.00201288,0.432897,-0.328379,-204.581
-0.282085,-0.00130207,0.447348,-0.308505,-204.562
-0.256622,-0.00206709,0.441983,-0.298565,-204.817
-0.267234,-0.00274833,0.437495,-0.323,-205.09
-0.293176,-0.000766678,0.439929,-0.308732,-204.861
-0.281602,-0.00197987,0.437859,-0.321775,-204.209
-0.278694,-0.00192044,0.454832,-0.317661,-205.022
-0.266688,-0.00221733,0.424532,-0.311679,-205.177
-0.253963,-0.00171374,0.437941,-0.288736,-205.514
-0.298166,-0.00170775,0.4487,-0.332818,-204.91
-0.305757,-0.000601191,0.454533,-0.317956,-205.822
-0.263289,-0.00284544,0.439565,-0.321025,-205.208
-0.29053,-0.00131957,0.436921,-0.317305,-204.2
-0.267159,-0.00248939,0.440914,-0.317671,-204.618
-0.304527,-0.000614321,0.439313,-0.316992,-204.993
-0.268831,-0.00254936,0.448085,-0.32056,-204.999
-0.257369,-0.0028429,0.449044,-0.315053,-205.492
-0.299931,-0.000964257,0.435195,-0.319497,-204.568
-0.311725,-0.000294024,0.43239,-0.317691,-205.836
-0.257891,-0.00272667,0.438337,-0.313217,-204.98
-0.312755,-0.000714518,0.44512,-0.327254,-205.167
-0.321346,-0.000502723,0.447086,-0.331546,-205.814
-0.282041,-0.00198889,0.430658,-0.322397,-204.486
-0.28625,-0.00132631,0.448669,-0.313162,-204.54
-0.270941,-0.00149638,0.465594,-0.301304,-206.896
-0.266251,-0.00209107,0.445585,-0.30868,-204.482
-0.298925,-0.00160869,0.447608,-0.331567,-204.773
-0.257771,-0.00237866,0.438202,-0.306036,-204.673
-0.259229,-0.00180037,0.440887,-0.29576,-204.891
-0.280264,-0.000998297,0.431407,-0.30052,-205.165
-0.261934,-0.00253372,0.431963,-0.313345,-204.882
-0.264088,-0.00245346,0.433485,-0.31387,-204.692
-0.297851,-0.00228474,0.448174,-0.34421,-206.059
-0.269507,-0.00133922,0.425516,-0.296681,-205.646
-0.290613,-0.00136276,0.449114,-0.318264,-204.541
-0.257578,-0.00272805,0.432728,-0.312932,-205.152
-0.300294,0.00026144,0.429158,-0.294989,-208.509
-0.240871,-0.0032393,0.429237,-0.306599,-206.665
-0.2951,-0.00010252,0.431782,-0.29718,-207.051
-0.233671,-0.00310854,0.435263,-0.296746,-206.525
-0.264732,-0.00141366,0.436302,-0.293417,-205.157
-0.276342,-0.00165708,0.424944,-0.309966,-204.921
-0.282447,-0.00138613,0.424286,-0.310572,-205.057
-0.291575,-0.00142712,0.435712,-0.320532,-204.201
-0.303578,-0.00106162,0.458388,-0.325119,-205.816
-0.274855,-0.00217983,0.451514,-0.319085,-204.851
-0.295239,-0.0012475,0.437005,-0.320552,-204.276
-0.312374,-0.000969888,0.440408,-0.332054,-204.947
-0.307752,-0.00159664,0.451095,-0.340149,-205.616
-0.306717,-0.00145118,0.455549,-0.336162,-205.773
-0.335272,-0.00100859,0.437184,-0.355737,-207.369
-0.349845,-0.00023319,0.435297,-0.354576,-208.609
-0.279494,-0.000434137,0.469534,-0.288303,-209.593
-0.218109,-0.00292536,0.469933,-0.277467,-210.844
-0.286076,-0.000403251,0.459007,-0.294258,-207.52
-0.236292,-0.0024665,0.448491,-0.28634,-206.501
-0.290236,-0.00136902,0.44949,-0.318015,-204.563
-0.333555,-0.000527982,0.440163,-0.344268,-206.592
-0.260476,-0.00290494,0.447476,-0.319419,-205.523
-0.302557,-0.000574183,0.471586,-0.314207,-208.484
-0.293413,-0.00118748,0.464425,-0.317508,-206.475
-0.268897,-0.0013503,0.439976,-0.296295,-204.92
-0.254796,-0.00217425,0.448175,-0.298914,-205.125
-0.301923,-0.00146957,0.429503,-0.331742,-204.914
-0.291936,-0.00135744,0.429493,-0.319479,-204.523
-0.290275,-0.00253207,0.429254,-0.341653,-206.29
-0.340733,-0.000566325,0.429012,-0.352224,-208.009
-0.293264,-0.00282468,0.428656,-0.350579,-207.873
-0.28693,-0.00243558,0.431181,-0.33635,-205.55
-0.283596,-0.0015695,0.433419,-0.315442,-204.202
-0.276025,-0.00159625,0.441521,-0.308414,-204.227
-0.300282,-0.000315549,0.436134,-0.306685,-205.803
-0.260546,-0.00292468,0.450267,-0.31989,-205.748
-0.290927,-0.000992405,0.44492,-0.311064,-204.635
-0.276056,-0.00231078,0.45514,-0.322944,-205.381
-0.281241,-0.00210692,0.434199,-0.323992,-204.42
-0.263386,-0.0014205,0.444539,-0.292209,-205.312
-0.345918,0.000425473,0.429678,-0.337285,-208.979
-0.224142,-0.00346572,0.437851,-0.294464,-207.558
-0.303183,-0.00131657,0.448147,-0.329897,-204.819
-0.247481,-0.00284513,0.445384,-0.305211,-205.519
-0.313634,-0.000370041,0.43777,-0.321142,-205.515
-0.25972,-0.00249766,0.438795,-0.310399,-204.682
-0.261989,-0.0022165,0.435718,-0.306963,-204.517
-0.282472,-0.00231389,0.438748,-0.329423,-204.719
-0.290348,-0.00255362,0.425955,-0.342163,-206.698
-0.310606,-0.00145279,0.428402,-0.340084,-205.647
-0.316942,-0.00128059,0.428054,-0.342926,-206.05
-0.288631,-0.00206219,0.437842,-0.330475,-204.572
-0.278166,-0.0013181,0.440955,-0.304911,-204.443
-0.241388,-0.00286702,0.441594,-0.299562,-205.745
-0.297377,-0.000634207,0.441461,-0.310246,-205.044
-0.284805,-0.00189093,0.452907,-0.323174,-204.892
-0.298203,-0.00122265,0.425883,-0.323012,-205.004
-0.296829,-0.00126482,0.441697,-0.322493,-204.315
-0.301303,-0.000958559,0.441186,-0.320753,-204.549
-0.280913,-0.00174465,0.437407,-0.316313,-204.089
-0.277109,-0.00222017,0.435565,-0.322158,-204.42
-0.323256,-0.00147258,0.441685,-0.353136,-206.633
-0.306672,-0.00139648,0.456279,-0.335007,-205.8
-0.297906,-0.00190188,0.45318,-0.336496,-205.55
-0.287871,-0.00171295,0.439923,-0.322628,-204.156
-0.303915,-0.000491601,0.435736,-0.31389,-205.281
-0.251021,-0.00244531,0.442837,-0.300638,-205.053
-0.308934,-0.000851926,0.454723,-0.32622,-205.647
-0.307267,-0.000893987,0.455537,-0.325406,-205.658
-0.272073,-0.00223828,0.430432,-0.317489,-204.613
-0.258802,-0.00223222,0.447619,-0.304096,-204.861
-0.271837,-0.0011176,0.437287,-0.294514,-205.243
-0.266535,-0.00248721,0.449891,-0.317002,-205.013
-0.260612,-0.000939325,0.444303,-0.279672,-207.072
-0.244122,-0.00225033,0.439641,-0.289783,-205.656
-0.258977,-0.000948004,0.444539,-0.278212,-207.268
-0.247377,-0.00196946,0.45032,-0.287339,-206.107
-0.215182,-0.00328673,0.4484,-0.281872,-208.523
-0.273715,-0.00111,0.438085,-0.296238,-205.103
-0.297365,-0.000822981,0.458005,-0.314064,-205.906
-0.292439,-0.00183985,0.455482,-0.32977,-205.378
-0.296856,-0.00167855,0.450325,-0.330915,-204.923
-0.28279,-0.00190141,0.436797,-0.321371,-204.181
-0.255879,-0.00233754,0.422856,-0.303309,-205.81
-0.281129,-0.00149644,0.43433,-0.311493,-204.229
-0.309734,-0.000819118,0.435607,-0.326355,-204.913
-0.289621,-0.00217087,0.421545,-0.33367,-206.087
-0.299804,-0.00114991,0.41906,-0.323136,-205.998
-0.228903,-0.00345697,0.441395,-0.299047,-207.165
-0.296092,-0.000192682,0.442537,-0.300002,-206.373
-0.247639,-0.00254377,0.444045,-0.299254,-205.297
-0.294511,-0.000740642,0.446898,-0.309539,-205.083
-0.301372,-0.00180146,0.445257,-0.337925,-205.081
-0.307363,-0.00155493,0.445553,-0.338914,-205.174
-0.273442,-0.00214249,0.446248,-0.316915,-204.443
-0.289702,-0.00147733,0.440593,-0.319679,-204.143
-0.277192,-0.00184114,0.424597,-0.31455,-204.907
-0.280406,-0.00145622,0.433736,-0.309954,-204.298
-0.297567,-0.00138624,0.432887,-0.325694,-204.452
-0.252849,-0.00185351,0.456608,-0.290458,-206.36
-0.283583,-0.000859897,0.45991,-0.301031,-206.502
-0.262486,-0.00290331,0.448076,-0.321396,-205.583
-0.279412,-0.00196222,0.442966,-0.319227,-204.218
-0.305056,-0.0015469,0.427498,-0.336444,-205.388
-0.25318,-0.0019787,0.4366,-0.293329,-205.171
-0.257542,-0.00179489,0.435053,-0.293961,-205.098
-0.278521,-0.000736186,0.435389,-0.293458,-205.849
