b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,lp__,zs_1_1.1.,zs_1_1.2.
-0.299347,-8.76946,5.03343,0.379505,-0.299347,7.30384,-0.59724,-110.761,1.45107,-0.118655
-0.307505,-8.23351,4.94772,0.385533,-0.307505,6.62019,-0.697046,-110.84,1.33803,-0.140882
-0.33126,-6.32593,3.39112,0.406214,-0.33126,5.32212,0.0412077,-118.063,1.56943,0.0121516
-0.318528,-6.55205,3.30128,0.409899,-0.318528,5.73969,-0.186884,-117.377,1.73862,-0.0566096
-0.319929,-6.74765,2.86723,0.405539,-0.319929,5.75535,0.145241,-117.629,2.00729,0.0506555
-0.298528,-6.78426,3.5803,0.382446,-0.298528,5.7634,-0.225611,-113.355,1.60975,-0.0630144
-0.326555,-9.23941,4.03609,0.384468,-0.326555,7.31393,-1.05849,-112.048,1.81213,-0.262257
-0.312843,-8.47815,3.75742,0.371794,-0.312843,6.9362,-0.869065,-111.035,1.846,-0.231293
-0.313897,-7.91952,4.88481,0.366639,-0.313897,6.64358,-0.284553,-112.139,1.36005,-0.0582526
-0.313337,-8.79308,3.44982,0.398558,-0.313337,7.32594,-0.646347,-111.945,2.12357,-0.187357
-0.322761,-8.39312,4.45478,0.370693,-0.322761,7.04186,-0.53038,-110.798,1.58074,-0.119058
-0.305725,-10.2517,4.25974,0.377632,-0.305725,8.19678,-1.33028,-113.864,1.92424,-0.31229
-0.295461,-9.45866,4.52594,0.367069,-0.295461,7.71347,-0.978508,-113.112,1.70428,-0.2162
-0.334969,-7.25161,4.34895,0.406154,-0.334969,6.20321,-0.347039,-114.446,1.42637,-0.0797983
-0.306205,-8.30429,3.72923,0.397997,-0.306205,6.85738,-0.79622,-111.743,1.83882,-0.213508
-0.299814,-8.61857,4.06627,0.378608,-0.299814,7.21669,-0.647934,-111.014,1.77477,-0.159344
-0.333184,-8.32531,4.94583,0.383863,-0.333184,7.13059,-0.548281,-112.265,1.44174,-0.110857
-0.300121,-7.70164,3.70378,0.383559,-0.300121,6.49687,-0.313301,-111.387,1.75412,-0.0845894
-0.302325,-7.82272,2.48034,0.392153,-0.302325,6.53112,-0.479108,-112.904,2.63315,-0.193162
-0.329596,-9.39766,3.65016,0.366763,-0.329596,7.64806,-1.17802,-114.222,2.09527,-0.322731
-0.311629,-9.54671,3.73896,0.402214,-0.311629,7.90201,-0.951801,-113.768,2.11343,-0.254563
-0.311096,-8.9406,4.58164,0.392618,-0.311096,7.44802,-1.14931,-114.93,1.62562,-0.250851
-0.310549,-8.20279,3.4919,0.374803,-0.310549,6.98199,-0.401985,-111.717,1.99948,-0.115119
-0.308653,-7.50659,3.38377,0.387523,-0.308653,6.12814,-0.57671,-111.809,1.81104,-0.170434
-0.325946,-9.27766,4.66763,0.370919,-0.325946,7.53509,-0.849841,-111.344,1.61433,-0.182071
-0.319232,-8.98368,3.58805,0.381148,-0.319232,7.35458,-0.771585,-110.506,2.04974,-0.215043
-0.322159,-9.43567,3.47167,0.381392,-0.322159,7.48898,-1.13674,-112.402,2.15717,-0.327434
-0.296286,-9.34033,4.33906,0.392512,-0.296286,7.74453,-0.537106,-114.008,1.78484,-0.123784
-0.303278,-9.08193,4.68997,0.397463,-0.303278,7.08059,-1.31596,-114.974,1.50973,-0.28059
-0.306377,-9.092,3.13753,0.386417,-0.306377,7.41317,-0.693961,-112.175,2.36274,-0.221181
-0.318278,-8.9517,4.53152,0.390103,-0.318278,7.14592,-1.10295,-111.327,1.57694,-0.243395
-0.320661,-9.42098,4.57699,0.388497,-0.320661,7.66267,-0.802301,-111.197,1.67417,-0.17529
-0.305608,-9.71123,6.48856,0.387706,-0.305608,7.73297,-1.3538,-112.767,1.19179,-0.208644
-0.319803,-8.198,6.38104,0.373837,-0.319803,6.95073,-0.217265,-112.226,1.08928,-0.0340485
-0.319838,-8.77104,9.15213,0.38166,-0.319838,7.06734,-1.25286,-113.611,0.772207,-0.136892
-0.318596,-8.76097,9.43259,0.381509,-0.318596,7.0764,-1.22471,-113.33,0.750207,-0.129838
-0.290502,-8.78923,4.6476,0.373943,-0.290502,7.21483,-0.954199,-112.492,1.55238,-0.20531
-0.349846,-7.99494,7.33042,0.403897,-0.349846,6.61254,-0.784762,-115.204,0.902069,-0.107055
-0.295837,-9.04704,4.63002,0.362528,-0.295837,7.3313,-1.05981,-113.939,1.58343,-0.228899
-0.30614,-9.00422,4.40331,0.366474,-0.30614,7.35514,-0.819927,-111.546,1.67037,-0.186207
-0.305822,-8.3685,4.40958,0.372422,-0.305822,6.75486,-0.72196,-111.121,1.53186,-0.163725
-0.326243,-8.34345,3.66819,0.396791,-0.326243,6.79851,-0.737208,-111.305,1.85337,-0.200973
-0.293849,-8.41252,3.30315,0.391247,-0.293849,6.84519,-0.754767,-112.065,2.07232,-0.228499
-0.335032,-9.05994,3.1805,0.385157,-0.335032,7.37719,-0.694104,-112.646,2.31951,-0.218237
-0.309521,-7.96864,4.90124,0.378784,-0.309521,6.77912,-0.401264,-110.595,1.38314,-0.08187
-0.3073,-8.4233,5.04171,0.374425,-0.3073,7.16531,-0.793405,-113.548,1.42121,-0.157368
-0.320554,-9.12206,3.35595,0.359494,-0.320554,7.22751,-0.79195,-117.125,2.15364,-0.235984
-0.319141,-9.21946,3.46392,0.359118,-0.319141,7.62723,-0.815063,-114.357,2.20191,-0.235301
-0.316584,-9.1204,3.32863,0.369957,-0.316584,7.4951,-0.891181,-111.924,2.25171,-0.267732
-0.348468,-8.22845,3.44825,0.404133,-0.348468,6.62271,-0.757679,-115.313,1.9206,-0.219728
-0.329857,-8.95764,4.58194,0.394878,-0.329857,7.07714,-1.11908,-112.763,1.54457,-0.244236
-0.329912,-8.73372,4.32984,0.399011,-0.329912,7.04051,-1.02226,-112.266,1.62604,-0.236097
-0.335502,-8.29766,4.54984,0.394186,-0.335502,6.95605,-0.374728,-111.96,1.52886,-0.0823607
-0.319518,-7.61865,4.29875,0.375423,-0.319518,6.34386,-0.637415,-111.252,1.47574,-0.148279
-0.308111,-7.71826,3.39139,0.372018,-0.308111,6.45245,-0.581826,-111.714,1.9026,-0.17156
-0.31416,-7.54154,3.17286,0.377264,-0.31416,6.2056,-0.512747,-111.523,1.95584,-0.161604
-0.305099,-8.37135,4.19682,0.368354,-0.305099,6.85613,-0.389163,-113.473,1.63365,-0.092728
-0.329527,-8.69683,3.62905,0.400542,-0.329527,7.43812,-0.509983,-114.285,2.04961,-0.140528
-0.31848,-8.40391,2.50361,0.390678,-0.31848,7.02707,-0.744773,-113.081,2.80678,-0.29748
-0.312886,-8.91926,2.30897,0.384882,-0.312886,7.21276,-0.829935,-113.462,3.12381,-0.35944
-0.30608,-8.11202,1.83857,0.396083,-0.30608,6.62851,-0.548811,-116.419,3.60525,-0.298499
-0.301659,-9.57785,3.66964,0.386436,-0.301659,7.53584,-1.28593,-113.792,2.05356,-0.350424
-0.309726,-9.22725,3.51658,0.397285,-0.309726,7.4308,-0.934564,-112.197,2.11307,-0.265759
-0.301437,-8.7313,3.66832,0.363646,-0.301437,7.11691,-0.852218,-112.708,1.9401,-0.232318
-0.347062,-7.90338,2.75649,0.375293,-0.347062,6.65653,-0.503324,-114.28,2.41486,-0.182596
-0.288539,-8.08951,3.45259,0.394004,-0.288539,6.87947,-0.372081,-113.54,1.99255,-0.107769
-0.29965,-8.654,2.85891,0.38857,-0.29965,7.08295,-0.720906,-112.03,2.4775,-0.252161
-0.325716,-8.44196,2.26623,0.377076,-0.325716,6.98763,-0.723609,-113.304,3.08337,-0.319301
-0.307546,-8.65392,6.3305,0.393235,-0.307546,7.04693,-0.725848,-110.362,1.11317,-0.114659
-0.294083,-8.26011,5.32965,0.398293,-0.294083,6.77333,-0.717706,-111.814,1.27088,-0.134663
-0.292331,-8.87647,8.03397,0.384782,-0.292331,7.01469,-0.888979,-113.449,0.873129,-0.110653
-0.303726,-8.81519,7.10789,0.377621,-0.303726,7.5036,-0.623608,-112.368,1.05567,-0.0877345
-0.318259,-8.29614,4.09957,0.390958,-0.318259,6.90592,-0.827413,-111.295,1.68455,-0.201829
-0.305293,-8.45198,5.18123,0.38804,-0.305293,6.95454,-1.05366,-112.745,1.34226,-0.203361
-0.314359,-9.14823,3.71219,0.396053,-0.314359,7.85131,-0.419248,-115.731,2.115,-0.112938
-0.309865,-8.70355,3.82917,0.387628,-0.309865,6.85895,-1.19045,-113.295,1.79124,-0.310891
-0.309179,-8.49109,3.81563,0.389248,-0.309179,6.88926,-0.950145,-111.116,1.80554,-0.249014
-0.302396,-10.1198,4.76483,0.386271,-0.302396,8.23725,-1.05945,-112.981,1.72876,-0.222348
-0.333036,-7.62119,4.61064,0.37638,-0.333036,6.30346,-0.234521,-112.872,1.36716,-0.0508652
-0.342648,-6.93441,3.63332,0.395565,-0.342648,5.72973,-0.272315,-115.023,1.577,-0.0749494
-0.323695,-8.43326,5.82428,0.388647,-0.323695,7.10108,-0.693937,-110.712,1.21922,-0.119145
-0.327784,-8.37503,7.16085,0.380188,-0.327784,7.00197,-0.61816,-110.098,0.977814,-0.0863251
-0.304946,-8.45267,3.10984,0.385576,-0.304946,6.9737,-0.600398,-111.061,2.24246,-0.193064
-0.323439,-7.52193,2.36776,0.368927,-0.323439,6.37711,-0.335191,-114.056,2.69331,-0.141565
-0.325235,-8.06865,2.39039,0.40445,-0.325235,6.49073,-0.957199,-116.324,2.71535,-0.400437
-0.318929,-9.30786,3.19866,0.388773,-0.318929,7.61166,-0.963388,-111.787,2.37964,-0.301185
-0.320451,-9.50665,2.96638,0.388194,-0.320451,7.38486,-1.22103,-115.645,2.48952,-0.411622
-0.316464,-8.3448,2.0773,0.378379,-0.316464,7.01474,-0.780559,-115.606,3.37686,-0.375758
-0.300886,-8.76647,5.04894,0.391775,-0.300886,6.988,-0.706545,-112.799,1.38405,-0.139939
-0.302871,-8.74372,5.10935,0.390543,-0.302871,7.1134,-0.740129,-110.453,1.39223,-0.144858
-0.316882,-8.80081,4.06686,0.387774,-0.316882,7.26663,-0.837322,-110.274,1.78679,-0.205889
-0.319923,-8.99547,6.40593,0.387283,-0.319923,7.1353,-0.905127,-111.491,1.11386,-0.141295
-0.340716,-7.95571,3.14568,0.386536,-0.340716,6.80885,-0.497612,-113.641,2.16451,-0.158189
-0.328945,-7.83969,3.25499,0.386781,-0.328945,6.49407,-0.482185,-111.122,1.99512,-0.148137
-0.306159,-8.80781,8.89166,0.377539,-0.306159,7.36065,-0.509499,-111.324,0.827815,-0.0573008
-0.300603,-8.68324,8.51024,0.371198,-0.300603,6.99263,-0.973697,-111.945,0.821673,-0.114415
-0.302554,-7.96332,8.397,0.38261,-0.302554,6.44778,-0.773195,-111.459,0.767867,-0.0920799
-0.331691,-8.03973,5.52489,0.379598,-0.331691,6.63249,-0.657812,-110.314,1.20048,-0.119063
-0.306874,-8.33867,3.82215,0.384439,-0.306874,6.93754,-0.660772,-110.221,1.81509,-0.172879
-0.319917,-8.0799,4.4711,0.374984,-0.319917,6.59989,-0.601721,-110.325,1.47612,-0.13458
-0.312674,-8.44501,3.43786,0.391892,-0.312674,6.94566,-0.900496,-111.56,2.02034,-0.261935
-0.310948,-9.01726,4.31422,0.389066,-0.310948,7.34779,-0.700891,-110.795,1.70316,-0.162461
-0.315424,-7.82779,4.49505,0.378936,-0.315424,6.59817,-0.506364,-110.259,1.46788,-0.112649
-0.329453,-8.43306,11.6625,0.385693,-0.329453,7.10601,-0.712929,-111.98,0.609303,-0.0611298
-0.326883,-8.38559,11.327,0.385464,-0.326883,6.95075,-0.23905,-114.096,0.613647,-0.0211046
-0.319823,-8.5733,3.62458,0.377994,-0.319823,6.88349,-0.861582,-110.959,1.89911,-0.237705
-0.315141,-8.88924,3.66174,0.377633,-0.315141,7.26429,-0.718946,-110.579,1.98383,-0.19634
-0.31738,-7.60025,4.17656,0.388413,-0.31738,6.41269,-0.196946,-111.389,1.5354,-0.047155
-0.320827,-7.94215,4.72996,0.386101,-0.320827,6.46607,-0.692678,-110.346,1.36705,-0.146445
-0.321886,-8.50486,5.3215,0.373018,-0.321886,6.93303,-0.936793,-110.854,1.30284,-0.176039
-0.336233,-8.3211,3.90019,0.368214,-0.336233,6.8267,-0.503147,-112.727,1.75035,-0.129006
-0.309193,-8.20783,3.25423,0.398144,-0.309193,6.87626,-0.691906,-112.31,2.11302,-0.212618
-0.315111,-8.19299,3.10879,0.405041,-0.315111,6.67246,-0.61201,-113.222,2.14632,-0.196865
-0.326887,-8.03674,4.84692,0.369388,-0.326887,7.0369,-0.336433,-115.101,1.45183,-0.0694117
-0.327436,-8.05059,4.75942,0.369355,-0.327436,6.83319,-0.334768,-111.83,1.43572,-0.0703379
-0.325073,-7.66816,3.80376,0.385599,-0.325073,6.43128,-0.644673,-111.581,1.69077,-0.169483
-0.318194,-8.80023,3.56408,0.376995,-0.318194,7.31635,-0.628156,-110.8,2.0528,-0.176246
-0.305504,-7.81006,3.51049,0.387106,-0.305504,6.47966,-0.722781,-111.668,1.8458,-0.205892
-0.319187,-8.72834,3.78057,0.384604,-0.319187,7.18802,-0.655214,-110.198,1.9013,-0.173311
-0.310612,-7.87395,9.08247,0.383109,-0.310612,6.42297,-0.803829,-111.513,0.707183,-0.0885033
-0.312777,-7.94705,8.54654,0.380567,-0.312777,6.39677,-0.724055,-111.344,0.748464,-0.0847192
-0.318268,-8.8935,3.68996,0.388411,-0.318268,7.3274,-0.643946,-110.781,1.98577,-0.174513
-0.31317,-9.50657,4.84252,0.370163,-0.31317,7.71217,-1.25236,-113.156,1.5926,-0.258617
-0.321993,-6.99353,4.49156,0.390526,-0.321993,5.82003,-0.418638,-112.251,1.29577,-0.0932055
-0.306018,-8.16776,3.60955,0.393494,-0.306018,6.8408,-0.386906,-111.49,1.8952,-0.10719
-0.300311,-8.0992,3.97931,0.377062,-0.300311,6.58956,-0.795862,-111.34,1.65595,-0.2
-0.302626,-8.17715,3.92914,0.377905,-0.302626,6.75786,-0.703446,-110.581,1.71993,-0.179033
-0.308124,-9.09082,3.52281,0.375848,-0.308124,7.4449,-0.778697,-111.147,2.11334,-0.221044
-0.323851,-9.19374,4.37229,0.374159,-0.323851,7.39692,-1.10635,-111.404,1.69177,-0.253037
-0.31717,-8.91938,4.34497,0.380229,-0.31717,7.31428,-0.796919,-109.851,1.68339,-0.183412
-0.317256,-8.91212,4.39652,0.380103,-0.317256,7.47266,-0.80575,-111.166,1.69968,-0.18327
-0.298419,-8.06356,3.17554,0.377889,-0.298419,6.42653,-0.798473,-113.318,2.02376,-0.251445
-0.30653,-8.61981,3.9085,0.381407,-0.30653,7.13057,-0.597978,-110.328,1.82437,-0.152994
-0.309187,-7.32388,3.25871,0.381125,-0.309187,6.12984,-0.380872,-111.526,1.88106,-0.116878
-0.314584,-8.82305,3.73835,0.379259,-0.314584,7.21086,-0.661132,-110.633,1.92889,-0.176851
-0.332169,-9.76579,4.44106,0.383847,-0.332169,7.88216,-1.05804,-112.019,1.77484,-0.238241
-0.320438,-9.88285,4.36395,0.38234,-0.320438,8.01868,-1.04694,-111.817,1.83748,-0.239907
-0.311805,-7.55952,2.75763,0.372803,-0.311805,6.1988,-0.689232,-113.204,2.24787,-0.249937
-0.30848,-8.76517,3.53452,0.378428,-0.30848,7.24195,-0.693344,-110.573,2.04892,-0.196164
-0.314014,-7.34779,3.52662,0.37228,-0.314014,6.22091,-0.41526,-111.989,1.76399,-0.11775
-0.325165,-10.1691,5.07295,0.385561,-0.325165,8.25917,-1.27081,-113.219,1.62808,-0.250507
-0.328743,-8.53867,3.62604,0.392397,-0.328743,6.83434,-0.804201,-111.893,1.88479,-0.221785
-0.308755,-8.48121,4.41025,0.386237,-0.308755,6.87555,-0.599588,-110.841,1.55899,-0.135953
-0.312436,-8.64167,6.61106,0.398242,-0.312436,7.22031,-0.881493,-112.226,1.09216,-0.133336
-0.311361,-8.66903,6.63626,0.401547,-0.311361,7.30082,-0.868733,-113.518,1.10014,-0.130907
-0.317981,-9.72195,4.1212,0.397961,-0.317981,7.94951,-1.06172,-112.722,1.92893,-0.257624
-0.329546,-8.52832,3.90615,0.372412,-0.329546,6.91997,-0.892527,-111.322,1.77156,-0.228493
-0.324384,-8.90161,3.30874,0.377938,-0.324384,7.2998,-0.737387,-110.989,2.20622,-0.222861
-0.302699,-7.55493,9.43537,0.387586,-0.302699,6.36225,-0.14938,-112.739,0.674298,-0.0158319
-0.331663,-9.1551,3.39672,0.379933,-0.331663,7.26242,-1.05031,-112.727,2.13807,-0.309214
-0.312476,-7.74679,3.14658,0.391663,-0.312476,6.45396,-0.449962,-111.245,2.05111,-0.143001
-0.333673,-7.27239,4.41884,0.384202,-0.333673,6.13169,-0.373053,-111.663,1.38762,-0.0844232
-0.335672,-8.14874,4.21572,0.37826,-0.335672,6.56523,-0.750008,-111.666,1.55732,-0.177907
-0.330582,-8.33003,3.68275,0.376949,-0.330582,6.96078,-0.462176,-111.113,1.8901,-0.125498
-0.334374,-9.41784,5.83853,0.391162,-0.334374,7.72165,-1.01884,-111.739,1.32253,-0.174503
-0.335506,-9.63419,5.46959,0.388064,-0.335506,7.75751,-0.831384,-113.045,1.4183,-0.152001
-0.288461,-8.81495,3.31409,0.370346,-0.288461,7.35094,-0.788601,-114.115,2.21808,-0.237954
-0.314375,-9.43169,3.51331,0.39076,-0.314375,7.64536,-1.17595,-112.467,2.17611,-0.334712
-0.320549,-7.4639,3.97565,0.377185,-0.320549,6.33487,-0.413211,-111.173,1.59342,-0.103935
-0.344304,-8.48349,6.24935,0.386841,-0.344304,6.92033,-0.665492,-111.642,1.10737,-0.10649
-0.346402,-8.65018,6.22225,0.387815,-0.346402,7.22039,-0.62171,-112.042,1.16041,-0.0999173
-0.330727,-8.55395,5.88686,0.378569,-0.330727,7.04625,-0.75331,-110.02,1.19695,-0.127965
-0.348148,-9.03433,5.51314,0.38004,-0.348148,7.41424,-0.886207,-112.355,1.34483,-0.160744
-0.347775,-9.52297,6.45136,0.379481,-0.347775,7.77366,-1.04114,-113.219,1.20497,-0.161383
-0.285451,-7.7254,3.93627,0.389202,-0.285451,6.46563,-0.58817,-113.063,1.64258,-0.149423
-0.338288,-9.03779,6.26802,0.38611,-0.338288,7.63226,-0.689428,-112.583,1.21765,-0.109991
-0.307509,-8.17496,3.94651,0.372405,-0.307509,6.75897,-0.733427,-110.892,1.71264,-0.185842
-0.314464,-9.02074,5.9605,0.388662,-0.314464,7.45599,-0.802805,-110.037,1.2509,-0.134688
-0.31788,-7.81126,8.32538,0.377534,-0.31788,6.5041,-0.518214,-110.318,0.781238,-0.0622451
-0.30255,-8.75863,4.30805,0.388918,-0.30255,7.1294,-0.780095,-110.465,1.6549,-0.181078
-0.337084,-7.38021,6.07301,0.384028,-0.337084,6.18758,-0.289303,-111.879,1.01886,-0.0476374
-0.339577,-7.59309,5.94651,0.387645,-0.339577,6.38798,-0.0292397,-114.76,1.07424,-0.00491712
-0.329547,-8.31985,3.31112,0.367615,-0.329547,6.76897,-0.611729,-112.529,2.04432,-0.18475
-0.329102,-8.17102,4.50942,0.399777,-0.329102,6.82395,-0.630049,-111.523,1.51327,-0.139718
-0.308156,-8.61877,4.85232,0.368264,-0.308156,6.8886,-0.995867,-112.158,1.41965,-0.205235
-0.322147,-8.71224,5.2207,0.366631,-0.322147,7.12635,-1.00547,-112.173,1.36502,-0.192594
-0.321356,-8.77597,5.14758,0.366159,-0.321356,7.14481,-0.942951,-111.449,1.38799,-0.183183
-0.322881,-8.80787,5.99361,0.369247,-0.322881,7.11709,-1.20414,-113.595,1.18745,-0.200904
-0.301445,-8.16574,3.76693,0.381627,-0.301445,7.08812,-0.202427,-113.934,1.88167,-0.0537379
-0.308793,-7.74648,4.57131,0.387759,-0.308793,6.442,-0.713998,-111.284,1.40922,-0.156191
-0.333751,-7.97562,5.68505,0.38405,-0.333751,6.77768,-0.420865,-111.024,1.19219,-0.0740302
-0.30862,-9.35474,13.0243,0.399463,-0.30862,7.76965,-1.01735,-114.094,0.596551,-0.0781118
-0.307787,-9.31631,13.7087,0.400609,-0.307787,7.1263,-1.25822,-118.587,0.519837,-0.0917828
-0.301143,-6.94825,4.83493,0.369563,-0.301143,6.06622,-0.184377,-114.556,1.25467,-0.0381343
-0.301392,-6.83962,4.59602,0.366365,-0.301392,5.84061,-0.207364,-114.365,1.2708,-0.0451181
-0.303386,-8.0788,8.0775,0.369714,-0.303386,6.76277,-0.469133,-111.3,0.837236,-0.058079
-0.302007,-8.44653,4.47697,0.375607,-0.302007,7.03477,-0.538979,-110.585,1.57132,-0.120389
-0.294045,-8.87492,4.11939,0.372947,-0.294045,7.24167,-0.79699,-111.68,1.75795,-0.193473
-0.310591,-8.53995,5.27629,0.387256,-0.310591,6.9263,-0.808691,-109.885,1.31272,-0.153269
-0.332225,-8.21146,5.66212,0.386595,-0.332225,6.74584,-0.534516,-110.498,1.1914,-0.0944022
-0.329937,-8.21036,5.39919,0.383222,-0.329937,6.74159,-0.511584,-110.436,1.24863,-0.094752
-0.303038,-8.82121,3.28552,0.383774,-0.303038,7.10958,-0.81184,-111.529,2.16392,-0.247096
-0.328202,-7.59077,11.4927,0.383093,-0.328202,6.30934,-0.403312,-111.641,0.548985,-0.0350928
-0.310799,-9.40408,9.657,0.382882,-0.310799,7.7182,-1.02305,-111.249,0.799233,-0.105939
-0.311366,-9.49885,12.5401,0.383892,-0.311366,7.71103,-1.04678,-111.537,0.614912,-0.0834749
-0.293834,-8.11192,1.82673,0.388294,-0.293834,6.70753,-0.585996,-116.429,3.67189,-0.32079
-0.31789,-7.92396,1.92034,0.386604,-0.31789,6.48571,-0.714759,-114.811,3.37737,-0.372203
-0.33602,-8.94839,3.6704,0.390722,-0.33602,7.30674,-0.809379,-111.531,1.99072,-0.220515
-0.305793,-7.7693,5.70105,0.37278,-0.305793,6.6113,-0.385747,-111.222,1.15966,-0.0676624
-0.34318,-8.0927,2.92913,0.38893,-0.34318,6.74432,-0.656714,-113.081,2.3025,-0.224201
-0.289357,-8.23233,3.41435,0.37851,-0.289357,6.92006,-0.763334,-113.799,2.02676,-0.223567
-0.29535,-8.34246,3.382,0.380049,-0.29535,6.85764,-0.718849,-111.394,2.02769,-0.212551
-0.305797,-10.1105,4.50863,0.380603,-0.305797,8.04893,-1.234,-113.1,1.78523,-0.273696
-0.319296,-8.91487,4.52573,0.388564,-0.319296,7.1567,-0.84005,-110.681,1.58133,-0.185616
-0.324285,-9.00105,5.8385,0.390179,-0.324285,7.36007,-1.04457,-111.015,1.26061,-0.178911
-0.323761,-8.64835,5.15764,0.384276,-0.323761,7.1592,-0.751147,-109.721,1.38808,-0.145638
-0.308547,-7.562,4.88252,0.37762,-0.308547,6.36287,-0.374263,-110.579,1.30319,-0.0766536
-0.319319,-9.6313,5.53886,0.389819,-0.319319,7.64051,-1.19375,-111.868,1.37944,-0.215522
-0.317016,-7.39476,7.65051,0.372127,-0.317016,6.2684,-0.0748212,-113.136,0.819344,-0.00977989
-0.31514,-8.54503,2.54296,0.39596,-0.31514,6.99655,-0.698023,-112.744,2.75134,-0.274492
-0.305407,-7.30801,3.08162,0.382108,-0.305407,6.06717,-0.417408,-112.024,1.96882,-0.135451
-0.327589,-9.51591,8.93711,0.386341,-0.327589,7.72048,-0.777398,-112.151,0.863868,-0.0869853
-0.346036,-7.49453,2.85277,0.381114,-0.346036,6.39527,-0.253772,-114.306,2.24177,-0.0889562
-0.331132,-8.34791,4.29786,0.395153,-0.331132,6.8951,-0.839615,-111.615,1.60431,-0.195356
-0.331655,-7.92369,3.3019,0.414244,-0.331655,6.68873,-0.520754,-115.637,2.02572,-0.157714
-0.332975,-9.35452,7.347,0.369388,-0.332975,7.61656,-1.21523,-113.82,1.03669,-0.165405
-0.292583,-8.2641,2.23014,0.404045,-0.292583,6.92907,-0.54013,-116.491,3.107,-0.242195
-0.288399,-8.16472,2.22335,0.407303,-0.288399,6.89022,-0.552932,-117.869,3.09902,-0.248693
-0.314207,-7.4172,2.41621,0.375295,-0.314207,6.22432,-0.515577,-113.345,2.57607,-0.213383
-0.314014,-7.20118,2.58137,0.377207,-0.314014,5.97187,-0.515565,-113.29,2.31345,-0.199726
-0.304404,-10.1397,6.00133,0.382456,-0.304404,8.08012,-1.33268,-113.038,1.34639,-0.222065
-0.337948,-7.57497,2.69067,0.387095,-0.337948,6.29927,-0.479307,-112.967,2.34115,-0.178137
-0.30008,-8.35873,2.79251,0.389294,-0.30008,6.89686,-0.623142,-111.992,2.46977,-0.223148
-0.318813,-7.43057,2.42164,0.379582,-0.318813,6.341,-0.196135,-113.36,2.61848,-0.0809926
-0.316844,-8.58625,3.77062,0.391413,-0.316844,7.0107,-0.822996,-110.434,1.85929,-0.218265
-0.316521,-8.53292,3.74559,0.392591,-0.316521,7.04189,-0.645004,-110.441,1.88005,-0.172204
-0.34356,-9.01894,6.14086,0.381186,-0.34356,7.2199,-0.959854,-112.217,1.17571,-0.156306
-0.322943,-8.51304,3.78862,0.386485,-0.322943,6.82447,-0.694844,-111.536,1.80131,-0.183403
-0.321151,-8.99547,4.29544,0.389801,-0.321151,7.30548,-0.68059,-111.147,1.70075,-0.158445
-0.324348,-9.29395,3.96894,0.390207,-0.324348,7.69998,-0.461144,-114.111,1.94006,-0.116188
-0.319492,-8.66586,4.09863,0.387684,-0.319492,7.34457,-0.394224,-111.862,1.79196,-0.0961844
-0.329544,-8.68759,3.85978,0.388095,-0.329544,7.31011,-0.514756,-111.486,1.89392,-0.133364
-0.306914,-8.53795,6.16787,0.375378,-0.306914,7.0138,-0.566333,-110.41,1.13715,-0.0918199
-0.306872,-8.53153,6.10214,0.375291,-0.306872,7.07836,-0.57528,-110.109,1.15998,-0.0942751
-0.29663,-8.26513,7.03763,0.375348,-0.29663,7.04307,-0.524716,-112.179,1.00077,-0.0745586
-0.328062,-8.4687,7.25951,0.376753,-0.328062,6.99898,-0.85186,-110.801,0.964113,-0.117344
-0.324147,-7.85044,5.02934,0.37915,-0.324147,6.61552,-0.510708,-110.287,1.31539,-0.101546
-0.307299,-8.26958,7.81118,0.378988,-0.307299,6.79071,-0.606058,-110.056,0.869358,-0.0775886
-0.301786,-8.41688,9.17516,0.384373,-0.301786,6.88167,-0.598185,-110.815,0.750033,-0.0651962
-0.304993,-8.58955,13.3193,0.391953,-0.304993,7.23693,-0.652156,-112.183,0.54334,-0.048963
-0.331328,-8.096,5.9087,0.371878,-0.331328,6.70549,-0.744984,-111.304,1.13485,-0.126082
-0.3034,-7.09627,2.94771,0.39946,-0.3034,6.04249,-0.257458,-113.855,2.04989,-0.0873418
-0.310129,-8.91192,4.64677,0.367432,-0.310129,7.26562,-1.16357,-113.669,1.56358,-0.250403
-0.312703,-8.91945,4.63988,0.366348,-0.312703,7.28978,-1.07556,-112.713,1.57112,-0.231807
-0.349306,-8.866,4.55446,0.388785,-0.349306,7.37189,-0.621307,-112.938,1.61861,-0.136417
-0.328762,-8.0631,3.69611,0.39025,-0.328762,6.5017,-0.668702,-111.617,1.75907,-0.18092
-0.324418,-8.75257,3.58334,0.389089,-0.324418,7.37629,-0.658368,-111.666,2.0585,-0.18373
-0.313768,-8.73002,4.86469,0.386621,-0.313768,7.18797,-0.975988,-110.851,1.47758,-0.200627
-0.312306,-9.11561,5.05984,0.386592,-0.312306,7.54962,-0.909253,-110.64,1.49207,-0.1797
